name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium	6	genus	5369772	1	0	0.0
Azorhizobium caulinodans	7	species	5369772	5	0	0.0
Buchnera aphidicola	9	species	597442	18	12	0.0
Cellvibrio	10	genus	4576573	1	0	0.0
Cellulomonas gilvus	11	species	3526441	4	0	0.0
Methylophilus	16	genus	0	1	0	0.0
Pelobacter	18	genus	3953506	7	0	0.0
Pelobacter carbinolicus	19	species	3665893	1	0	0.0
Phenylobacterium	20	genus	4379231	6	0	0.0
Shewanella	22	genus	5140018	8	5	0.0
Shewanella putrefaciens	24	species	4749735	1	0	0.0
Myxococcales	29	order	9744470	45	0	0.0
Myxococcaceae	31	family	9924679	8	0	0.0
Myxococcus	32	genus	9885694	9	0	0.0
Myxococcus fulvus	33	species	10026214	3	0	0.0
Myxococcus xanthus	34	species	9139763	2	0	0.0
Archangiaceae	39	family	10260756	1	0	0.0
Stigmatella	40	genus	10260756	1	0	0.0
Stigmatella aurantiaca	41	species	10260756	7	0	0.0
Archangium gephyra	48	species	12489432	236	143	0.0
Polyangiaceae	49	family	13907952	3	0	0.0
Chondromyces	50	genus	0	2	0	0.0
Chondromyces crocatus	52	species	11388132	171	135	0.0
Sorangium cellulosum	56	species	13907952	6	0	0.0
Lysobacter	68	genus	0	26	0	0.0
Caulobacter	75	genus	4238499	19	0	0.0
Hyphomicrobium	81	genus	3700497	4	0	0.0
Hyphomonas	85	genus	3705021	3	0	0.0
Leptothrix	88	genus	4909403	21	0	0.0
Gallionella	96	genus	3162471	2	0	0.0
Spirosoma	107	genus	0	1	0	0.0
Planctomycetales	112	order	6682242	10	0	0.0
Gemmata	113	genus	0	2	0	0.0
Planctomyces	118	genus	0	4	0	0.0
Planctomycetaceae	126	family	6202115	5	0	0.0
Isosphaera pallida	128	species	5529304	2	0	0.0
Methylocystis	133	genus	0	5	0	0.0
Borrelia	138	genus	1132250	3	3	0.0
Borreliella burgdorferi	139	species	1329613	15	5	0.0
Spirochaeta	146	genus	2772907	3	0	0.0
Treponema	157	genus	2790333	1	0	0.0
Brachyspira hyodysenteriae	159	species	3055339	1	0	0.0
Treponema succinifaciens	167	species	2897425	2	0	0.0
Leptospira	171	genus	4723963	2	0	0.0
Leptospira interrogans	173	species	5299843	34	31	0.0
Aquaspirillum	187	genus	0	2	0	0.0
Azospirillum	191	genus	7223069	21	0	0.0
Azospirillum brasilense	192	species	13978806	463	191	0.0
Azospirillum lipoferum	193	species	7223069	15	0	0.0
Campylobacter	194	genus	2183267	2	2	0.0
Campylobacter coli	195	species	1752239	90	45	0
Campylobacter fetus	196	species	1876301	7	5	0.0
Campylobacter jejuni	197	species	2543404	99	57	0
Campylobacter concisus	199	species	2099413	22	17	0.0
Campylobacter lari	201	species	1578293	24	12	0.0
Helicobacter	209	genus	1717712	7	0	0.0
Helicobacter pylori	210	species	1702329	87	56	0.0
Achromobacter	222	genus	6745103	60	0	0.0
Alteromonas	226	genus	4594268	3	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	1	0	0.0
Brucella	234	genus	4068975	97	62	0.0
Flavobacterium	237	genus	3461015	22	7	0.0
Elizabethkingia meningoseptica	238	species	7877884	115	11	0.0
Chryseobacterium indologenes	253	species	5314748	75	63	0.0
Francisella	262	genus	2722320	1	0	0.0
Francisella tularensis	263	species	2819748	197	172	0.0
Francisella tularensis subsp. novicida	264	subspecies	5888739	14	2	0.0
Paracoccus	265	genus	5054656	9	0	0.0
Paracoccus denitrificans	266	species	5236194	7	0	0.0
Thermus	270	genus	2279019	7	2	0.0
Thermus thermophilus	274	species	2214494	2	0	0.0
Meiothermus ruber	277	species	3097457	1	0	0.0
Xanthobacter	279	genus	5625098	8	0	0.0
Xanthobacter autotrophicus	280	species	5625098	8	0	0.0
Comamonas	283	genus	5695231	12	0	0.0
Comamonas testosteroni	285	species	5695231	49	0	0.0
Pseudomonas	286	genus	6375453	498	155	0.0
Pseudomonas aeruginosa	287	species	6510903	1992	530	0.00209089
Pseudoalteromonas atlantica	288	species	5187005	1	0	0.0
Burkholderia cepacia	292	species	7851492	1800	142	4.32581e-05
Pseudomonas fluorescens	294	species	6526868	1296	531	0.000395131
Pseudomonas fragi	296	species	10253943	319	268	0.000169944
Pseudomonas mendocina	300	species	5293211	16	0	0.0
Pseudomonas putida	303	species	6146834	860	301	9.81317e-05
Ralstonia solanacearum	305	species	5757294	1587	296	2.80061e-05
Pseudomonas stutzeri	316	species	4548207	446	130	0.00010566
Pseudomonas syringae	317	species	8219822	105	26	0.0
Ralstonia pickettii	329	species	5505543	24	0	0.0
Pseudomonas pseudoalcaligenes	330	species	4686340	254	1	0.00021975
Burkholderia glumae	337	species	7333967	45	0	0.0
Xanthomonas	338	genus	13697475	278	73	0.0
Xanthomonas campestris	339	species	7516154	311	119	7.05461e-05
Xanthomonas campestris pv. campestris	340	leaf	14898506	887	74	0.000177247
Xanthomonas translucens	343	species	4638247	19	0	0.0
Xanthomonas citri	346	species	21322173	310	10	0.0
Xanthomonas oryzae	347	species	19634123	214	109	0.0
Azotobacter	352	genus	5311796	3	0	0.0
Azotobacter chroococcum	353	species	5192286	26	0	0.0
Azotobacter vinelandii	354	species	5351632	42	0	0.0
Rhizobiales	356	order	5227128	155	1	0.0
Agrobacterium	357	genus	6422834	7	0	0.0
Agrobacterium tumefaciens	358	species	7273300	196	25	1.61692e-05
Agrobacterium rhizogenes	359	species	5114384	92	65	0.0
Agrobacterium vitis	373	species	6320946	1	0	0.0
Bradyrhizobium	374	genus	11894480	88	5	0.0
Bradyrhizobium japonicum	375	species	9207384	689	92	0
Bradyrhizobium sp.	376	species	7547693	280	114	9.79921e-06
Rhizobium	379	genus	6977474	135	49	0.0
Sinorhizobium fredii	380	species	6891900	7	0	0.0
Mesorhizobium loti	381	species	7539018	7	0	0.0
Sinorhizobium meliloti	382	species	7082772	270	103	0.0
Rhizobium leguminosarum	384	species	7129833	147	52	0.0
Sinorhizobium fredii NGR234	394	leaf	6891900	99	50	0.0
Rhizobium phaseoli	396	species	87841097	195	14	0.0
Rhizobium tropici	398	species	6686334	1	0	0.0
Neorhizobium galegae	399	species	6434105	16	0	0.0
Methylococcaceae	403	family	4384317	4	0	0.0
Methylobacillus	404	genus	2971517	1	0	0.0
Methylobacillus flagellatus	405	species	2971517	4	0	0.0
Methylobacterium	407	genus	6606092	80	0	0.0
Methylobacterium extorquens	408	species	6163878	249	83	2.85816e-05
Methylococcus	413	genus	3304561	4	0	0.0
Methylococcus capsulatus	414	species	3304561	2	0	0.0
Methylomonas methanica	421	species	5051681	2	0	0.0
Acetobacteraceae	433	family	3701149	22	1	0.0
Acetobacter	434	genus	3769016	2	0	0.0
Acetobacter aceti	435	species	3725037	23	14	0.0
Acetobacter pasteurianus	438	species	3769016	91	68	0.0
Gluconobacter oxydans	442	species	3207017	14	7	0.0
Legionella pneumophila	446	species	7270368	204	171	5.18347e-06
Legionella hackeliae	449	species	3570857	35	23	0.0
Legionella longbeachae	450	species	4149158	69	35	0.0
Tatlockia micdadei	451	species	9836958	43	5	0.0
Moraxellaceae	468	family	3801396	31	0	0.0
Acinetobacter	469	genus	4000822	122	43	0.0
Acinetobacter baumannii	470	species	3994952	832	368	0.000467129
Acinetobacter calcoaceticus	471	species	8244977	151	33	1.25347e-135
Moraxella	475	genus	1863286	4	0	0.0
Moraxella catarrhalis	480	species	1863286	34	1	0
Neisseriaceae	481	family	2235305	4	0	0.0
Neisseria	482	genus	2222002	8	0	0.0
Neisseria gonorrhoeae	485	species	2209297	2670	2594	0.000390816
Neisseria lactamica	486	species	2220606	59	8	8.28481e-05
Neisseria meningitidis	487	species	2222288	223	74	2.42561e-259
Neisseria sicca	490	species	2783913	104	76	6.04344e-05
Neisseria elongata	495	species	2256647	2	0	0.0
Psychrobacter	497	genus	2875899	5	0	0.0
Alcaligenaceae	506	family	4085121	24	0	0.0
Alcaligenes faecalis	511	species	8296192	69	29	0
Bordetella	517	genus	4292418	103	0	0.0
Bordetella bronchiseptica	518	species	5231793	213	33	0.0
Bordetella parapertussis	519	species	4836562	92	0	0.0
Bordetella pertussis	520	species	4098210	122	20	0.0
Bordetella avium	521	species	3732255	1	0	0.0
Acidiphilium	522	genus	4088912	2	0	0.0
Acidiphilium cryptum	524	species	3963080	1	0	0.0
Ochrobactrum	528	genus	5205777	4	0	0.0
Ochrobactrum anthropi	529	species	5205777	84	23	1.5387e-05
Beijerinckia indica	533	species	4418616	4	0	0.0
Chromobacterium	535	genus	4751080	20	0	0.0
Chromobacterium violaceum	536	species	4751080	7	0	0.0
Zymomonas	541	genus	2378539	1	0	0.0
Zymomonas mobilis	542	species	2378539	25	21	0.0
Enterobacteriaceae	543	family	6733149	135	0	0.0
Citrobacter	544	genus	5356580	6	0	0.0
Citrobacter koseri	545	species	4735357	4	0	0.0
Citrobacter freundii	546	species	5371331	125	23	4.41652e-05
Enterobacter	547	genus	6476723	55	5	0.0
Klebsiella aerogenes	548	species	5435727	77	7	3.78491e-06
Pantoea agglomerans	549	species	9924054	105	43	3.47316e-05
Enterobacter cloacae	550	species	5160721	593	106	0.000243426
Erwinia	551	genus	4250482	4	0	0.0
Erwinia amylovora	552	species	3869718	2	0	0.0
Pantoea ananatis	553	species	4838981	128	4	0.0
Pectobacterium carotovorum	554	species	6530777	3	0	0.0
Escherichia	561	genus	7115854	1	0	0.0
Escherichia coli	562	species	7172668	2013	259	0.00143215
Shimwellia blattae	563	species	4158725	6	0	0.0
Escherichia fergusonii	564	species	4643861	4	0	0.0
Hafnia alvei	569	species	4712721	27	22	0.0
Klebsiella	570	genus	8080427	49	0	0.0
Klebsiella oxytoca	571	species	6684898	336	32	0.000200976
Klebsiella pneumoniae	573	species	8684344	2131	1067	0.000175826
Morganella	581	genus	3799539	3	0	0.0
Morganella morganii	582	species	3799539	23	1	0.0
Proteus	583	genus	3973324	40	0	0.0
Proteus mirabilis	584	species	3973324	141	12	3.0774e-05
Proteus vulgaris	585	species	3794983	44	0	0
Providencia	586	genus	4402109	5	0	0.0
Providencia rettgeri	587	species	4889093	48	34	0
Providencia stuartii	588	species	4402109	67	12	0.0
Salmonella	590	genus	6854532	1	0	0.0
Salmonella enterica subsp. enterica serovar Infantis	595	leaf	24898721	22	1	0.0
Salmonella enterica subsp. enterica serovar Heidelberg	611	leaf	97441747	6	1	0.0
Serratia	613	genus	5293892	47	3	0.0
Serratia liquefaciens	614	species	5282719	122	10	3.63732e-05
Serratia marcescens	615	species	5133167	214	46	7.44632e-06
Shigella	620	genus	4770140	12	0	0.0
Shigella boydii	621	species	4760589	41	0	0.0
Shigella dysenteriae	622	species	4560911	1	0	0.0
Shigella flexneri	623	species	4685611	196	1	0.0
Shigella sonnei	624	species	5137894	124	0	0.0
Yersinia	629	genus	5921202	16	0	0.0
Yersinia enterocolitica	630	species	4717877	107	47	0.0
Yersinia intermedia	631	species	4859749	55	15	6.3074e-05
Yersinia pestis	632	species	5868073	41	2	0.0
Yersinia pseudotuberculosis	633	species	7671089	46	4	0.0
Edwardsiella	635	genus	3906392	10	0	0.0
Edwardsiella tarda	636	species	3766483	31	8	0.0
Vibrionaceae	641	family	5214507	20	0	0.0
Aeromonas	642	genus	4891101	37	2	0.0
Aeromonas hydrophila	644	species	4927671	336	112	5.77402e-05
Aeromonas salmonicida	645	species	5040536	1	0	0.0
Aeromonas schubertii	652	species	4400034	37	21	0.0
Aeromonas veronii	654	species	4551783	133	52	1.86801e-05
Vibrio	662	genus	5224717	6	1	0.0
Vibrio alginolyticus	663	species	5146637	107	60	8.14994e-06
Vibrio cholerae	666	species	4424841	60	31	1.0791e-05
Vibrio harveyi	669	species	17991217	40	12	0.0
Vibrio parahaemolyticus	670	species	5172800	83	34	0.0
Vibrio vulnificus	672	species	5131516	103	43	0.0
Grimontia hollisae	673	species	3998273	22	19	0.0
