name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Photobacterium gaetbulicola	1295392	species	5909413	11	9	0.0
Enterobacter xiangfangensis	1296536	species	4661849	52	4	0.000217252
Intestinimonas butyriciproducens	1297617	species	3376475	5	3	0.0
Myxococcus hansupus	1297742	species	9490432	32	20	0.0
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	13	12	0.0
Flavobacterium sp. PK15	1306519	species	3851214	53	46	4.4838e-05
Alcanivorax pacificus	1306787	species	4168427	40	13	0.0
Salinispira pacifica	1307761	species	3782798	1	1	0.0
bacterium L21-Spi-D4	1307839	species	4812386	4	3	0.0
'Deinococcus soli' Cha et al. 2014	1309411	species	3236984	15	10	5.33461e-05
Sphingobium sp. TKS	1315974	species	6228879	53	19	0.00016378
Blattabacterium sp. (Nauphoeta cinerea)	1316444	species	626626	2	1	0.0
Bartonella ancashensis	1318743	species	1467695	1	1	0.0
Acinetobacter equi	1324350	species	3054269	13	11	0.0
Chryseobacterium gallinarum	1324352	species	4633632	67	52	4.15891e-180
Flavobacterium phage 6H	1325731	species	46978	1	1	0.0
Mycobacterium phage PegLeg	1325953	species	80955	1	1	0.0
Mycobacterium phage Jobu08	1327772	species	50679	2	0	0.0
Cronobacter phage S13	1327935	species	182145	1	1	0.0
Mycobacterium phage Gizmo	1327936	species	157482	1	0	0.0
Serratia sp. FS14	1327989	species	5249875	43	12	0.0
Cycloclasticus zancles	1329899	species	2655425	1	0	0.0
Bordetella pseudohinzii	1331258	species	4558891	90	55	0.0
Sphingobium baderi	1332080	species	4583422	43	27	1.20066e-24
Salinarchaeum sp. Harcht-Bsk1	1333523	species	3255260	5	5	0.0
Enterobacter lignolyticus	1334193	species	4814049	20	13	0.0
Defluviimonas alba	1335048	species	4987611	90	61	0.0
Pseudomonas phage PaBG	1335230	species	258139	1	1	0.0
Spiribacter	1335745	genus	0	1	0	0.0
Spiribacter salinus	1335746	species	1739487	7	5	0.0
Spiribacter sp. UAH-SP71	1335757	species	1926631	4	4	0.0
Formosa sp. Hel1_33_131	1336794	species	2735158	11	8	0.0
Formosa sp. Hel3_A1_48	1336795	species	2016454	2	2	0.0
Calothrix sp. 336/3	1337936	species	6420126	3	3	0.0
Pseudomonas sp. JY-Q	1338689	species	6178825	721	284	0
Geobacter anodireducens	1340425	species	3666014	10	3	0.0
Geobacillus sp. JF8	1345697	species	3486308	5	5	0.000148593
Pseudoalteromonas sp. OCN003	1348114	species	4815987	2	2	0.0
Croceicoccus naphthovorans	1348774	species	3863562	24	15	4.46946e-05
Pandoravirus dulcis	1349409	species	1908524	1	0	0.0
Pandoravirus salinus	1349410	species	2473870	1	1	0.0
Aureimonas sp. AU20	1349819	species	5210858	31	16	0.0
Synechococcus sp. UTEX 2973	1350461	species	2744626	1	0	0.0
Mycobacterium phage Anubis	1354511	species	50856	2	0	0.0
Bradyrhizobium diazoefficiens	1355477	species	14343524	96	52	0.0
Hymenobacter sp. APR13	1356852	species	5010594	30	22	0.0
Thermofilum sp. 1910b	1365176	species	1750259	1	0	0.0
Choristoneura rosaceana alphabaculovirus	1367205	species	129052	2	2	0.0
Dyella jiangningensis	1379159	species	5396991	146	99	0.0
Methanobacterium sp. MB1	1379702	species	2029766	1	1	8.50741e-05
Spirosoma radiotolerans	1379870	species	7029352	9	4	0.0
Rufibacter sp. DG15C	1379909	species	4143738	8	8	0.0
Rufibacter sp. DG31D	1379910	species	4820793	9	4	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	5	2	0.0
Streptococcus phage TP-778L	1385385	species	41757	1	1	0.00413537
Hymenobacter sp. DG25A	1385663	species	3777136	21	11	0.0
Hymenobacter sp. DG25B	1385664	species	4360029	13	8	0.0
Cupriavidus sp. USMAHM13	1389192	species	7820821	97	10	0.0
Vulgatibacter incomptus	1391653	species	4350553	4	4	0.0
Streptococcus phage 20617	1392231	species	48800	2	2	0.0
Escherichia phage vB_EcoP_PhAPEC5	1395983	species	71248	1	1	0.0
Celeribacter marinus	1397108	species	3096705	6	2	0.0
Exiguobacterium sp. MH3	1399115	species	3164195	14	10	3.24885e-46
Staphylococcus phage phiRS7	1403390	species	43394	2	2	0.0
Corynebacterium glyciniphilum	1404244	species	3568218	13	8	0.0
Acinetobacter sp. TGL-Y2	1407071	species	3691287	20	15	0.0
Halobacterium hubeiense	1407499	species	3130345	5	3	0.0
Corynebacterium deserti	1408191	species	3033893	9	2	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	1	1	0.0
Hymenobacter sp. DG5B	1411621	species	4868852	13	11	0.0
Pseudomonas sp. TKP	1415630	species	7012672	23009	12932	0.141513
Gloeobacter kilaueensis	1416614	species	4724791	10	9	0.0
Marinobacter similis	1420916	species	3975896	18	9	0.0
Marinobacter salarius	1420917	species	4616532	20	15	0.0
Geosporobacter ferrireducens	1424294	species	5817221	2	2	0.0
Hyphomicrobium nitrativorans	1427356	species	3653837	21	12	0.0
Candidatus Thioglobus singularis	1427364	species	1714148	2	1	0.0
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	species	2393449	2	2	0.0
Mucinivorans hirudinis	1433126	species	3149227	1	0	0.0
Vibrio tritonius	1435069	species	5221926	7	3	0.0
Candidatus Symbiobacter mobilis	1436290	species	2991840	4	2	0.0
Streptomyces leeuwenhoekii	1437453	species	8122491	40	18	0.0
Ectothiorhodospira sp. BSL-9	1442136	species	3550080	17	14	0.0
Hymenobacter swuensis	1446467	species	5252070	22	13	0.0
Bacillus sp. Pc3	1446792	species	3982168	1	0	0.0
Streptococcus phage DCC1738	1448273	species	38392	1	0	0.0
Streptococcus phage IC1	1448276	species	39965	1	0	0.0
Aneurinibacillus sp. XH2	1450761	species	3664835	4	3	0.0
Sediminicola sp. YIK13	1453352	species	3569807	3	2	0.0
Octadecabacter temperatus	1458307	species	3264628	2	2	0.0
Comamonadaceae bacterium A1	1458425	species	2574013	48	28	0.0
Comamonadaceae bacterium B1	1458426	species	2623236	62	37	0.0
Myroides sp. ZB35	1458492	species	4065010	6	0	0.0
Mycobacterium phage CRB1	1458841	species	52963	3	0	0.0
Paenibacillus yonginensis	1462996	species	4985901	5	3	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	35	2	3.15968e-15
Burkholderia sp. 2002721687	1468409	species	7285824	77	0	1.52441e-49
Burkholderiales bacterium GJ-E10	1469502	species	3276549	28	21	0.0
Zhongshania aliphaticivorans	1470434	species	4204359	4	4	0.0
Basilea psittacipulmonis	1472345	species	1959069	6	4	0.0
Nonlabens sp. MIC269	1476901	species	2884293	3	2	0.0
Methylobacterium sp. C1	1479019	species	6459145	68	1	2.67343e-05
Thermofilum carboxyditrophus	1483572	species	1754190	1	0	0.0
Hymenobacter sp. PAMC 26554	1484116	species	5451254	19	16	0.0
Hymenobacter sp. PAMC 26628	1484118	species	5366977	21	16	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	93	31	3.5185e-05
Pantoea sp. PSNIH1	1484158	species	4410683	13	5	0
Martelella endophytica	1486262	species	4817335	18	11	0.0
Candidatus Sodalis pierantonius	1486991	species	4513140	11	5	0.0
Corynebacterium sp. ATCC 6931	1487956	species	2471920	16	7	6.98569e-05
Anoxybacillus sp. B2M1	1490052	species	3819480	3	3	0.0
Anoxybacillus sp. B7M1	1490057	species	3869056	6	2	0.0
Flavobacterium gilvum	1492737	species	4402594	28	22	0.0
Flavisolibacter sp. LCS9	1492898	species	5940863	19	17	0.0
Arthrobacter sp. PAMC 25486	1494608	species	4593579	12	7	0.0
Candidatus Evansia muelleri	1495769	species	357498	1	1	0.0
Rhizobium phage vB_RleM_PPF1	1498228	species	54506	1	0	0.0
Chromobacteriaceae	1499392	family	0	1	0	0.0
Pseudomonas sp. Os17	1500686	species	6885464	3223	437	8.7486e-260
Pseudomonas sp. St29	1500687	species	6833117	3161	344	0.000347844
Prochlorococcus sp. MIT 0801	1501269	species	1929203	1	0	0.0
Burkholderia stagnalis	1503054	species	7583807	146	67	1.81507e-46
Burkholderia territorii	1503055	species	6902370	89	30	2.6266e-05
Halomonas sp. KO116	1504981	species	5168360	59	34	0.0
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	species	773940	1	1	0.0
Jeotgalibacillus malaysiensis	1508404	species	4119509	3	2	4.19177e-05
Thermotoga caldifontis	1508419	species	2014912	1	0	0.0
Thermotoga profunda	1508420	species	2187612	2	2	0.0
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	species	1654902	1	0	0.0
Erysipelothrix sp. LV19	1514105	species	2511486	1	0	0.0
Sphingopyxis fribergensis	1515612	species	5202172	57	36	6.64603e-05
Geobacillus sp. LC300	1519377	species	3532580	8	1	9.11216e-37
Dehalococcoides sp. UCH007	1522671	species	1473548	1	0	0.0
Vulgatibacter	1524214	genus	0	1	0	0.0
Neorhizobium	1525371	genus	0	1	0	0.0
Lacimicrobium alkaliphilum	1526571	species	4378835	1	0	0.0
Bosea vaviloviae	1526658	species	6713548	37	13	0.0
Planococcus sp. PAMC 21323	1526927	species	3199864	1	1	0.0
Mycobacterium phage MarQuardt	1527516	species	50882	2	0	0.0
Mycobacterium phage Tiffany	1527535	species	50768	2	0	0.0
Rickettsiales bacterium Ac37b	1528098	species	1917564	3	2	0.0
Lawsonella clevelandensis	1528099	species	3775705	10	8	9.68514e-31
Coriobacteriaceae bacterium 68-1-3	1531429	species	1967093	15	9	0.0
Brevundimonas sp. DS20	1532555	species	3475610	67	53	0.000198734
Pseudomonas sp. DR 5-09	1534110	species	6427864	2556	1104	0.00021342
Paenibacillus sp. FSL P4-0081	1536769	species	8423054	3	2	0.0
Paenibacillus sp. FSL R5-0345	1536770	species	6787172	2	2	0.0
Paenibacillus sp. FSL R5-0912	1536771	species	7718525	1	1	0.0
Paenibacillus sp. FSL R7-0273	1536772	species	7288921	3	1	0.0
Paenibacillus sp. FSL R7-0331	1536773	species	6931967	5	5	0.0
Methylomonas denitrificans	1538553	species	5172098	9	7	0.0
Sphingobacterium sp. ML3W	1538644	species	5329010	10	9	0.0
Candidatus Izimaplasma sp. HR1	1541959	species	1878735	2	2	0.0
Prochlorococcus phage P-TIM68	1542477	species	197361	2	2	0.0
Sedimenticola thiotaurini	1543721	species	3962284	6	3	0.0
Mycobacterium sp. EPa45	1545728	species	6177406	18	12	0.0
Woeseia oceani	1548547	species	4059891	5	2	0.0
Haematospirillum jordaniae	1549855	species	2467625	6	5	0.0
Sphingomonas taxi	1549858	species	4061902	107	79	0.0
Limnochorda pilosa	1555112	species	3817036	7	5	0.0
Mycobacterium phage Murucutumbu	1560286	species	60609	1	1	0.0
Enterobacter sp. E20	1560339	species	4763114	17	2	2.52507e-280
Sphingomonas panacis	1560345	species	5322941	57	43	0
Streptomyces sp. CCM_MD2014	1561022	species	8274043	37	19	0.0
Curtobacterium sp. MR_MD2014	1561023	species	3443800	49	32	0.0
Mycobacterium sp. QIA-37	1561223	species	4855372	11	4	0.0
Fermentimonas caenicola	1562970	species	2808926	3	3	6.14756e-05
Rhodococcus sp. B7740	1564114	species	5341557	125	104	4.84357e-05
Carnobacterium sp. CP1	1564681	species	2614401	2	2	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	6	4	0.0
Paenibacillus sp. IHBB 10380	1566358	species	5787303	3	3	0.0
Arthrobacter phage vB_ArtM-ArV1	1566993	species	71200	1	1	0.0
Enterobacteria phage DT57C	1567006	species	108065	1	0	0.0
Mycobacterium sp. NRRL B-3805	1570328	species	5421338	43	0	0.0
Candidatus Methanoplasma termitum	1577791	species	1488669	2	2	0.0
Edwardsiella sp. EA181011	1578828	species	3934167	10	7	0.0
Halocynthiibacter arcticus	1579316	species	4376120	8	6	0.0
Wenzhouxiangella marina	1579979	species	3675202	16	14	0.0
Candidatus Nitrosopumilus adriaticus	1580092	species	1803090	2	2	0.0
Candidatus Methylopumilus planktonicus	1581557	species	1356428	1	1	0.0
Candidatus Methylopumilus turicensis	1581680	species	1754988	16	15	0.0
Fusobacterium hwasookii	1583098	species	2496436	6	3	0.0
Myroides sp. A21	1583100	species	4155464	9	2	0.0
Pseudomonas cerasi	1583341	species	6345256	575	175	6.66472e-270
Lentzea sp. DHS C013	1586287	species	9997872	34	19	0.0
Helicobacter himalayensis	1591088	species	1829936	1	1	0.0
Haloarcula sp. CBA1115	1592728	species	4225046	3	2	0.0
Coxiella-like endosymbiont	1592897	species	1733840	2	1	0.0
Bacillus phage Palmer	1597966	species	40000	1	0	0.0
Candidatus Nitrosotenuis cloacae	1603555	species	1620156	2	2	0.000106583
Desulfuromonas soudanensis	1603606	species	3958620	13	7	0.0
Halanaeroarchaeum sulfurireducens	1604004	species	4463238	1	0	0.0
Acinetobacter sp. NCu2D-2	1608473	species	3048277	26	16	0.000236577
Candidatus Filomicrobium marinum	1608628	species	7939883	3	1	0.0
Confluentimicrobium sp. EMB200-NS6	1609966	species	4147426	17	10	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	80	56	0.0
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	9	7	0.0
Staphylococcus phage IME-SA4	1610872	species	41843	3	2	0.0
Pseudomonas sp. MRSN12121	1611770	species	6986763	3827	1725	0.000293447
Geminocystis sp. NIES-3708	1615909	species	4042078	6	1	0.0
Paenibacillus bovis	1616788	species	5354277	9	9	0.0
Geminocystis sp. NIES-3709	1617448	species	4426059	4	1	0.0
Arthrobacter sp. IHBB 11108	1618207	species	3599434	5	4	4.37121e-171
Erwinia gerundensis	1619313	species	4481256	19	14	3.85372e-05
Spongiibacter sp. IMCC21906	1620392	species	3481669	19	12	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	24	15	0.0
Lutibacter sp. LP1	1622118	species	2966978	6	2	0.0
Sk1virus	1623305	genus	0	2	0	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	23	13	0.000200632
Dermabacter vaginalis	1630135	species	2392314	8	5	0.000144363
Acetobacter sp. SLV-7	1633874	species	3106397	2	1	0.0
Citromicrobium sp. JL477	1634516	species	3258499	32	20	0.0
Planctomyces sp. SH-PL62	1636152	species	6784659	18	14	0.0
Verrucomicrobia bacterium IMCC26134	1637999	species	4001000	14	7	0.0
Chania multitudinisentens	1639108	species	5488183	10	6	0.0
Pseudonocardia sp. HH130629-09	1641402	species	6300975	37	26	0.0
Petrimonas mucosa	1642646	species	3717632	8	7	0.0
Devosia sp. H5989	1643450	species	4594249	26	20	3.75862e-05
Haloferacaceae	1644056	family	0	3	0	0.0
Natrialbales	1644060	order	0	1	0	0.0
Maribacter sp. 1_2014MBL_MicDiv	1644130	species	4399611	8	7	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	130	96	0.0
Acinetobacter sp. TTH0-4	1646498	species	2962453	58	40	0.00037083
Anabaena sp. wa102	1647413	species	5782034	3	3	0.0
Propionibacterium phage PHL009	1647417	species	29503	1	1	0.0
Propionibacterium phage PHL055	1647421	species	29264	1	0	0.0
Propionibacterium phage PHL082	1647425	species	29491	1	0	0
Gordonia phage GTE8	1647475	species	67617	1	0	0.0
Erythrobacter atlanticus	1648404	species	3226359	9	7	0.0
Bacillus paralicheniformis	1648923	species	4382163	9	6	7.88106e-05
Streptomyces sp. CFMR 7	1649184	species	8307279	43	24	0.0
Pseudomonas sp. CCOS 191	1649877	species	6012947	871	390	9.23055e-130
Actinobacteria bacterium IMCC26256	1650658	species	2461858	1	0	0.0
Corynebacterium sp. JZ16	1652495	species	3217288	1	1	0.0
Arthrobacter sp. YC-RL1	1652545	species	4018639	35	14	0.0
Caldimicrobium thiodismutans	1653476	species	1814952	1	1	0.0
Rhodococcus sp. PBTS 1	1653478	species	4251687	60	52	0.000324917
Rhodococcus sp. PBTS 2	1653479	species	5316948	37	19	4.87723e-05
Propionibacterium phage Moyashi	1654781	species	29254	1	0	0.0059028
Propionibacterium phage Kubed	1655014	species	29461	3	3	0.0
Propionibacterium phage SKKY	1655020	species	29594	1	0	0
Mitsuaria sp. 7	1658665	species	6085092	133	89	0.0
Arsenicicoccus sp. oral taxon 190	1658671	species	3525271	50	40	0.0
Ottowia sp. oral taxon 894	1658672	species	2925783	36	25	5.91591e-05
Pseudomonas sp. GR 6-02	1659194	species	6500345	3168	1794	0.000775996
Stenotrophomonas phage vB_SmaS-DLP	1659230	species	42593	2	2	0.0
Methylophilus sp. TWE2	1662285	species	3079044	15	11	0
Magnetospirillum sp. XM-1	1663591	species	4992477	31	19	0.0
Bacillus glycinifermentans	1664069	species	4607442	2	0	0.0
Marinobacter sp. CP1	1671721	species	4768422	23	5	0.0
Labrenzia sp. CP4	1674922	species	6051301	15	5	0.0
Bacillus phage Pavlov	1675598	species	40024	1	0	0.0
Massilia sp. NR 4-1	1678028	species	6361416	93	61	0.0
Limnohabitans sp. 63ED37-2	1678128	species	3372992	72	54	0
Limnohabitans sp. 103DPR2	1678129	species	2948795	41	38	0.000117393
Burkholderia sp. HB1	1678678	species	7206167	37	19	0.0
Candidatus Methylopumilus	1679002	genus	0	2	0	0.0
Akkermansia glycaniphila	1679444	species	3074078	3	3	0.0
Mycobacterium sp. YC-RL4	1682113	species	6053985	47	34	0.000126586
Chryseobacterium sp. IHB B 10212	1685010	species	4871648	62	54	3.5446e-05
Pseudonocardia sp. EC080610-09	1688404	species	7131853	51	0	0.0
Arthrobacter sp. LS16	1690248	species	3851242	25	12	0.0
Pseudonocardia sp. HH130630-07	1690815	species	6680451	57	43	0.0
Enterobacter sp. FY-07	1692238	species	5138701	7	2	0.0
Paenibacillus sp. 32O-W	1695218	species	5375858	8	6	0.0
Microbacterium sp. CGR1	1696072	species	3634864	49	37	0.0
Bordetella sp. H567	1697043	species	5532470	49	25	0.0
Oblitimonas alkaliphila	1697053	species	14141857	22	13	0.0
Klebsiella phage JD18	1698360	species	166313	1	0	0.0
Psychrobacter sp. P2G3	1699622	species	3366617	5	1	0.0
Psychrobacter sp. P11G5	1699624	species	3519144	9	1	0.0
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	11	1	0.0
Faecalibaculum rodentium	1702221	species	2542486	1	1	0.0
Chelatococcus sp. CO-6	1702325	species	5243734	49	30	0.0
Rhizobium sp. N1314	1703961	species	6274511	4	0	0.0
Rhizobium sp. N731	1703966	species	6274507	4	0	0.0
Rhizobium sp. N324	1703969	species	6972593	44	18	0.0
Arthrobacter sp. ERGS1:01	1704044	species	4936686	21	12	0.0
Candidatus Thioglobus autotrophicus	1705394	species	1512449	1	1	0.0
Capnocytophaga sp. oral taxon 323	1705617	species	2614527	6	3	6.60466e-05
Massilia sp. WG5	1707785	species	6267305	134	90	0.0
Turicibacter sp. H121	1712675	species	2622031	5	5	0.0
Microbacterium sp. No. 7	1714373	species	4827965	77	64	0.0
Klebsiella sp. G5	1715259	species	4702949	22	11	0.0
Staphylococcus sp. AntiMn-1	1715860	species	2738396	28	9	0.000266898
Candidatus Nitrospira inopinata	1715989	species	3295117	4	2	0.0
Desulfovibrio sp. J2	1716143	species	3966573	14	10	0.0
Mycobacterium phage LadyBird	1718166	species	53141	3	0	0.0
Psychrobacter sp. AntiMn-1	1720344	species	3138120	4	2	0.0
Chryseobacterium sp. IHB B 17019	1721091	species	4077766	38	30	4.23469e-05
Rhodococcus sp. 008	1723645	species	7438324	18	4	8.78106e-29
Streptomyces sp. CdTB01	1725411	species	10191567	41	24	0.0
Algoriphagus sp. M8-2	1727163	species	3882610	2	1	0.0
Pedobacter sp. PACM 27299	1727164	species	6147290	14	8	0.0
Methylomonas sp. DH-1	1727196	species	5127407	12	8	0.0
Algibacter alginolytica	1736674	species	3994770	17	14	0.0
Devosia sp. A16	1736675	species	5032994	40	26	0.0
Burkholderia sp. Bp5365	1740162	species	7287809	74	17	3.86237e-49
Burkholderia sp. Bp7605	1740163	species	5705688	66	40	0
Marinobacter sp. LQ44	1749259	species	4435564	160	155	0.00128472
Kurthia sp. 11kri321	1750719	species	2964527	2	1	0.0
Nostoc sp. NIES-3756	1751286	species	6987571	3	2	0.0
Streptomyces sp. 4F	1751294	species	8047771	38	19	0.0
Fischerella sp. NIES-3754	1752063	species	5826863	4	0	0.0
Serinicoccus sp. JLT9	1758689	species	3597394	35	26	0.0
Caulobacteraceae bacterium OTSz_A_272	1759059	species	3732719	15	14	0.0
Streptococcus sp. A12	1759399	species	1874337	21	16	9.21289e-05
Serratia sp. YD25	1759437	species	5117644	50	14	0.0
Flavobacterium sp. LPB0076	1763534	species	3027315	21	14	5.70408e-05
Hydrogenophaga sp. LPB0072	1763535	species	4944132	38	25	0.0
Thalassotalea sp. LPB0090	1763536	species	3861670	3	2	0.0
Acidihalobacter	1765964	genus	0	1	0	0.0
