name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bordetella	517	genus	0	6	0	0.0
Bordetella bronchiseptica	518	species	6491145	12	2	0.0
Bordetella parapertussis	519	species	4815611	7	0	0.0
Bordetella pertussis	520	species	48698463	7	0	0.0
Bordetella avium	521	species	3732255	4	4	0.0
Acidiphilium cryptum	524	species	3963080	2	0	0.0
Ochrobactrum anthropi	529	species	5053471	4	2	0.0
Chromobacterium violaceum	536	species	4751080	6	2	0.0
Enterobacteriaceae	543	family	0	1	1	0.0
Citrobacter koseri	545	species	4735357	4	1	2.69457e-22
Citrobacter freundii	546	species	16193243	2	2	0.0
Enterobacter	547	genus	0	1	0	0.0
[Enterobacter] aerogenes	548	species	10750562	2	0	2.44775e-28
Pantoea agglomerans	549	species	9924054	1	1	0.0
Enterobacter cloacae	550	species	10083180	3	1	8.54458e-15
Pantoea ananatis	553	species	4842757	1	0	0.0
Pectobacterium carotovorum	554	species	4852842	1	0	0.0
Escherichia coli	562	species	12319210	164	118	0.00216781
Escherichia fergusonii	564	species	4643861	6	0	9.64007e-15
Hafnia alvei	569	species	6928293	1	0	0.0
Klebsiella oxytoca	571	species	16779606	5	2	0.0
Klebsiella pneumoniae	573	species	15713353	6	3	2.71414e-31
Morganella morganii	582	species	3853791	1	1	0.0
Proteus mirabilis	584	species	5337360	1	0	0.0
Proteus vulgaris	585	species	3794983	1	0	0.0
Serratia	613	genus	0	3	0	0.0
Serratia liquefaciens	614	species	7946985	1	1	0.0
Serratia marcescens	615	species	8465231	7	4	0.0
Shigella	620	genus	0	6	0	0.0
Shigella boydii	621	species	4698475	10	2	5.0882e-15
Shigella dysenteriae	622	species	4560911	8	0	5.40164e-14
Shigella flexneri	623	species	4763519	11	0	6.43398e-15
Shigella sonnei	624	species	6798914	13	0	5.67906e-14
Yersinia	629	genus	0	1	0	0.0
Yersinia enterocolitica	630	species	14308813	1	1	0.0
Yersinia intermedia	631	species	4859749	1	1	0.0
Yersinia pestis	632	species	7124135	2	1	0.0
Yersinia pseudotuberculosis	633	species	9565781	1	0	0.0
Aeromonas	642	genus	0	1	0	0.0
Aeromonas hydrophila	644	species	7739252	13	7	0.0
Aeromonas salmonicida	645	species	5040536	2	0	0.0
Aeromonas media	651	species	4788430	6	3	0.0
Aeromonas schubertii	652	species	4400034	3	1	0.0
Vibrio cholerae	666	species	6170861	4	1	0.0
Vibrio harveyi	669	species	11920371	1	1	0.0
Vibrio parahaemolyticus	670	species	10344823	1	1	0.0
Vibrio vulnificus	672	species	10215744	1	1	0.0
Vibrio mimicus	674	species	8922704	3	0	0.0
Vibrio fluvialis	676	species	4827724	2	2	0.0
Vibrio natriegens	691	species	10692018	1	1	0.0
Plesiomonas shigelloides	703	species	3405979	1	1	0.0
Actinobacillus	713	genus	0	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	2	2	0.0
Haemophilus influenzae	727	species	2672708	3	2	0.0
[Haemophilus] ducreyi	730	species	10121291	1	1	0.0
Histophilus somni	731	species	2138367	2	2	0.000150464
Aggregatibacter aphrophilus	732	species	3520359	2	2	0.0
[Haemophilus] parasuis	738	species	4546750	3	3	0.0
Pasteurella multocida	747	species	2546987	2	2	0.0
Gallibacterium anatis	750	species	2694139	2	1	0.0
Rickettsia prowazekii	782	species	1111249	1	0	0.0
Rickettsia typhi	785	species	1112275	1	0	0.0
Rickettsia australis	787	species	1323280	1	0	0.0
Bartonella quintana	803	species	1584515	1	0	0.0
Chlamydia trachomatis	813	species	1376168	1	1	0.0
Bacteroides fragilis	817	species	7824806	5	4	0.000164475
Bacteroides thetaiotaomicron	818	species	6390542	1	1	0.0
Sebaldella termitidis	826	species	4486650	1	1	0.0
Campylobacter ureolyticus	827	species	1641887	1	0	0.0
Porphyromonas gingivalis	837	species	2343668	4	3	0.0
Prevotella ruminicola	839	species	3619559	1	1	0.0
Fusobacterium nucleatum	851	species	2948417	3	3	0.0
Dichelobacter nodosus	870	species	1389350	2	1	0.0
Desulfovibrio desulfuricans	876	species	3366008	2	0	0.0
Desulfovibrio salexigens	880	species	4289847	1	1	0.0
Desulfovibrio vulgaris	881	species	3802302	2	2	0.0
Desulfobulbus propionicus	894	species	3851869	1	1	0.0
Desulfococcus multivorans	897	species	4455399	1	1	0.0
Acidaminococcus fermentans	905	species	2329769	2	2	0.0
Nitrobacter	911	genus	0	1	0	0.0
Nitrobacter hamburgensis	912	species	5011522	5	3	0.0
Nitrobacter winogradskyi	913	species	3402093	4	2	0.0
Nitrosomonas eutropha	916	species	2781824	1	1	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	2	0	0.0
Starkeya novella	921	species	4765023	5	4	0.0
Thiomonas intermedia	926	species	3462095	5	4	0.0
Halothiobacillus neapolitanus	927	species	2582886	2	1	0.0
Francisella persica	954	species	3057444	1	1	0.0
Bdellovibrio bacteriovorus	959	species	3652240	4	3	0.0
Herbaspirillum seropedicae	964	species	8221139	6	3	0.0
Cellulophaga lytica	979	species	3795066	4	4	0.0
Pedobacter heparinus	984	species	5167383	2	1	0.0
Cytophaga hutchinsonii	985	species	4433218	4	4	0.0
Flavobacterium johnsoniae	986	species	5603295	15	13	0.0
Solitalea canadensis	995	species	5202069	4	4	0.0
Flavobacterium columnare	996	species	6492116	10	9	0.0
Flexibacter litoralis	999	species	4919337	1	1	0.0
Marivirga tractuosa	1006	species	4516490	1	1	0.0
Capnocytophaga ochracea	1018	species	2612925	3	0	0.0
Allochromatium vinosum	1049	species	3669074	5	5	0.0
Rhodobacter capsulatus	1061	species	3871920	4	2	0.0
Rhodobacter sphaeroides	1063	species	5768316	11	8	0.0
Rhodomicrobium vannielii	1069	species	4014469	2	2	0.0
Rhodopseudomonas	1073	genus	0	1	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	40	25	0.0
Blastochloris viridis	1079	species	11174693	3	3	0.0
Rhodospirillum	1081	genus	0	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	1	1	0.0
Rhodospirillum rubrum	1085	species	4379691	1	1	0.0
Chlorobium limicola	1092	species	2763181	1	1	0.0
Prosthecochloris aestuarii	1102	species	2579695	1	1	0.0
Porphyrobacter	1111	genus	0	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	1	0.0
Synechococcus	1129	genus	0	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	1	1	0.0
Anabaena cylindrica	1165	species	7063285	1	1	0.0
Trichodesmium erythraeum	1206	species	7750108	2	2	0.0
Prochlorococcus marinus	1219	species	1879471	3	2	0.0
Nitrosospira multiformis	1231	species	3234309	1	1	0.0
Gammaproteobacteria	1236	class	0	2	0	0.0
Piscirickettsia salmonis	1238	species	10317144	5	4	0.0
Oenococcus oeni	1247	species	1780517	1	1	0.0
Pediococcus pentosaceus	1255	species	1817384	1	1	0.0
Finegoldia magna	1260	species	1986740	1	1	0.0
Ruminococcus albus	1264	species	4482087	1	1	0.0
Micrococcus luteus	1270	species	2501097	45	45	0.000900495
Dermacoccus nishinomiyaensis	1274	species	3113642	12	12	0.0
Kytococcus sedentarius	1276	species	2785024	9	8	0.0
Staphylococcus aureus	1280	species	7252422	3	1	0.0
Staphylococcus epidermidis	1282	species	3296362	65	63	0.00341623
Staphylococcus haemolyticus	1283	species	2629003	15	14	0.0
Staphylococcus xylosus	1288	species	8411206	1	1	0.0
Staphylococcus warneri	1292	species	2560716	2	2	0.000125647
Deinococcus radiodurans	1299	species	6628921	1	0	0.0
Streptococcus gordonii	1302	species	3335036	4	4	0.000192949
Streptococcus oralis	1303	species	1958690	2	2	0.0
Streptococcus salivarius	1304	species	3636237	1	1	0.0
Streptococcus sanguinis	1305	species	2388435	2	2	0.0
Streptococcus suis	1307	species	2683756	1	1	0.0
Streptococcus thermophilus	1308	species	3463400	4	4	9.28991e-05
Streptococcus agalactiae	1311	species	5721038	1	1	0.0
Streptococcus pneumoniae	1313	species	2272871	4	4	0.0
Streptococcus parasanguinis	1318	species	2162630	2	2	0.0
Streptococcus anginosus	1328	species	2557124	1	0	0.0
Streptococcus equi	1336	species	2140495	2	1	0.0
Enterococcus faecalis	1351	species	3401628	2	1	0.0
Enterococcus gallinarum	1353	species	3821349	2	1	0.0
Enterococcus hirae	1354	species	2908247	1	0	0.0
Lactococcus lactis	1358	species	2704731	2	2	0.000237914
Aerococcus viridans	1377	species	2199877	1	1	0.000146257
Bacillales	1385	order	0	1	0	0.0
Bacillus amyloliquefaciens	1390	species	5608910	4	2	0.0
Bacillus anthracis	1392	species	17446789	2	0	0
Bacillus cereus	1396	species	9676532	6	2	6.65004e-05
Bacillus coagulans	1398	species	4327944	2	2	0.0
Bacillus licheniformis	1402	species	8559910	1	0	0.0
Bacillus megaterium	1404	species	5334474	2	2	0.0
Paenibacillus polymyxa	1406	species	6883167	1	1	0.0
Bacillus pumilus	1408	species	20721195	2	1	0.0
Bacillus cellulosilyticus	1413	species	4681672	1	1	0.0
Bacillus subtilis	1423	species	7550081	4	1	0.0
Bacillus thuringiensis	1428	species	10269592	8	5	0
Amphibacillus xylanus	1449	species	2569486	2	2	0.0
Paenibacillus larvae	1464	species	4056006	1	1	0.0
Bacillus methanolicus	1471	species	3425208	1	1	0.0
Bacillus simplex	1478	species	5521719	2	2	0.0
Clostridium acetobutylicum	1488	species	4136895	1	1	0.0
Clostridium botulinum	1491	species	4637504	2	2	0.0
Clostridioides difficile	1496	species	6297836	1	1	0.0
Clostridium pasteurianum	1501	species	7159922	2	2	0.0
Clostridium perfringens	1502	species	6907798	1	1	0.0
Ruminiclostridium thermocellum	1515	species	3634338	1	1	0.0
Clostridium tyrobutyricum	1519	species	3134437	1	1	0.0
Clostridium kluyveri	1534	species	3989551	1	1	0.0
Clostridium ljungdahlii	1538	species	4630065	1	0	0.0
Gottschalkia acidurici	1556	species	3108248	2	2	0.0
Desulfosporosinus orientis	1563	species	5863081	1	1	0.0
Leifsonia xyli	1575	species	2955779	8	5	0.0
Lactobacillus gasseri	1596	species	1894360	1	1	0.0
Lactobacillus paracasei	1597	species	4200086	1	1	0.0
Lactobacillus salivarius	1624	species	2663133	2	2	0.0
Listeria monocytogenes	1639	species	5926303	1	0	0.0
Listeria seeligeri	1640	species	2797636	1	0	0.0
Corynebacteriaceae	1653	family	0	1	0	0.0
Arthrobacter	1663	genus	0	1	0	0.0
Bifidobacterium bifidum	1681	species	2209322	2	2	0.0
Bifidobacterium breve	1685	species	2328021	1	1	0.0
Bifidobacterium catenulatum	1686	species	2079525	1	1	0.0
Brevibacterium linens	1703	species	8072179	1	1	0.0
Cellulomonas	1707	genus	0	1	0	0.0
Cellulomonas flavigena	1711	species	4123179	1	1	0.0
Corynebacterium glutamicum	1718	species	6155998	2	2	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	4	4	0.0
Corynebacterium callunae	1721	species	2928683	1	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	1	1	0.0
Propionibacterium acnes	1747	species	3361368	450	444	0.0185695
Acidipropionibacterium acidipropionici	1748	species	7323316	4	3	0.0
Actinobacteria	1760	class	0	3	0	0.0
Mycobacterium	1763	genus	0	1	1	0.0
Mycobacterium avium	1764	species	6028446	5	0	0.0
Mycobacterium bovis	1765	species	6302864	1	0	0.0
Mycobacterium fortuitum	1766	species	6254616	22	3	0.000102883
Mycobacterium intracellulare	1767	species	5374059	3	0	0.0
Mycobacterium kansasii	1768	species	6489764	1	0	0.0
Mycobacterium phlei	1771	species	5349645	3	2	0.0
Mycobacterium smegmatis	1772	species	20962296	1	1	0.0
Mycobacterium tuberculosis	1773	species	7403540	1	0	0.0
Mycobacterium chelonae	1774	species	5029817	1	1	0.0
Mycobacterium neoaurum	1795	species	5421267	2	0	0.0
Mycobacterium chubuense	1800	species	6342624	4	4	0.0
Mycobacterium gilvum	1804	species	5883060	2	1	0.0
Amycolatopsis	1813	genus	0	1	0	0.0
Amycolatopsis methanolica	1814	species	7237391	3	3	0.0
Rhodococcus erythropolis	1833	species	6734667	5	2	4.77747e-05
Saccharopolyspora erythraea	1836	species	8212805	1	1	0.0
Saccharomonospora viridis	1852	species	4308349	1	1	0.0
Frankia alni	1859	species	7497934	2	1	0.0
Geodermatophilus obscurus	1861	species	5322497	2	0	0.0
Actinoplanes	1865	genus	0	1	0	0.0
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces albus	1888	species	15352626	2	1	0.0
Streptomyces ambofaciens	1889	species	8265737	1	0	0.0
Streptomyces coelicolor	1902	species	9054847	3	0	0.0
Streptomyces glaucescens	1907	species	7623774	1	0	0.0
Streptomyces globisporus	1908	species	7783599	2	2	0.0
Streptomyces griseus	1911	species	8545929	3	2	0.0
Streptomyces hygroscopicus	1912	species	10333189	2	0	0.0
Streptomyces lincolnensis	1915	species	10319054	2	1	0.0
Streptomyces lividans	1916	species	8345283	2	1	0.0
Streptomyces reticuli	1926	species	9336224	3	1	0.0
Streptomyces scabiei	1930	species	10148695	4	3	0.0
Streptomyces noursei	1971	species	9815884	2	0	0.0
Streptosporangium roseum	2001	species	10369518	5	2	0.0
Thermobispora bispora	2006	species	4189976	1	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	0	0.0
Thermomonospora curvata	2020	species	5639016	3	3	0.0
Thermobifida fusca	2021	species	3642249	2	1	0.0
Microbacterium testaceum	2033	species	3982034	4	2	0.0
Aeromicrobium erythreum	2041	species	3629239	5	5	0.0
Pimelobacter simplex	2045	species	5637360	3	3	0.0
Rothia dentocariosa	2047	species	2506025	3	3	0.0
Mobiluncus curtisii	2051	species	2146480	1	1	0.0
Gordonia bronchialis	2054	species	5290012	1	1	6.08215e-05
Gordonia terrae	2055	species	5701501	2	2	0.0
Streptomycetaceae	2062	family	0	1	0	0.0
Kitasatospora setae	2066	species	8783278	5	2	0.0
Mycoplasma gallisepticum	2096	species	968554	1	1	0.0
Mycoplasma genitalium	2097	species	579782	1	0	0.0
Mycoplasma hominis	2098	species	925558	1	1	0.0
Mycoplasma pulmonis	2107	species	963879	1	1	0.0
Mycoplasma californicum	2113	species	796464	1	1	0.0
Spiroplasma mirum	2144	species	2265199	1	0	0.0
Mesoplasma florum	2151	species	809524	1	1	0.0
Methanobrevibacter smithii	2173	species	1853160	1	1	0.0
Methanosarcina	2207	genus	0	1	0	0.0
Methanosarcina barkeri	2208	species	4650840	1	1	0.0
Halorubrum lacusprofundi	2247	species	3692576	1	1	0.0
Halanaerobium praevalens	2331	species	2309262	1	1	0.0
Haliscomenobacter hydrossis	2350	species	8771651	3	3	0.0
Teredinibacter turnerae	2426	species	5193164	1	1	0.0
Roseobacter denitrificans	2434	species	4331234	2	2	0.0
Gardnerella vaginalis	2702	species	1669705	1	1	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	3	3	0.0
Homo sapiens	9606	species	3238442024	1090891	725526	0.0312253
Spodoptera exigua multiple nucleopolyhedrovirus	10454	species	135611	1	1	0.0
Enterobacteria phage phi80	10713	species	46150	1	0	0.0
Acidovorax	12916	genus	0	1	0	0.0
Azoarcus	12960	genus	0	3	0	0.0
Burkholderia mallei	13373	species	18282343	5	0	0.0
Sphingomonas	13687	genus	0	1	0	0.0
Bifidobacterium animalis	28025	species	2054141	2	1	0.0
Bifidobacterium pseudocatenulatum	28026	species	2313752	1	1	0.0
Lysinibacillus fusiformis	28031	species	4843789	1	1	0.0
Staphylococcus lugdunensis	28035	species	3479969	2	2	9.24568e-05
Streptococcus mitis	28037	species	3110438	5	5	0.0
Rubrivivax	28067	genus	0	1	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	32	19	0.0
Neisseria weaveri	28091	species	2188497	1	1	0.0
Burkholderia gladioli	28095	species	8975879	13	5	0.0
Alteromonas macleodii	28108	species	5557691	4	4	0.0
Francisella philomiragia	28110	species	4757195	1	1	0.0
Tannerella forsythia	28112	species	3383154	3	3	0.0
Prevotella denticola	28129	species	2937589	1	1	0.0
Cronobacter sakazakii	28141	species	5648091	2	0	0.0
Arcobacter	28196	genus	0	1	0	0.0
Arcobacter butzleri	28197	species	2283719	1	1	0.0
Arcobacter nitrofigilis	28199	species	3192235	2	2	0.0
Alphaproteobacteria	28211	class	0	2	0	0.0
Betaproteobacteria	28216	class	0	1	0	0.0
Mycoplasma penetrans	28227	species	1358633	1	1	0.0
Geobacter	28231	genus	0	1	0	0.0
Geobacter metallireducens	28232	species	4011182	3	2	0
Clavibacter michiganensis	28447	species	3302478	9	8	0.0
Burkholderia pseudomallei	28450	species	11222453	13	3	0.0
Leptospira alstonii	28452	species	4591888	1	1	0.0
Salmonella enterica	28901	species	6689149	1	1	0.0
Natronococcus occultus	29288	species	4314118	1	1	0.0
Pyrococcus abyssi	29292	species	1768562	1	1	0.0
Streptomyces cattleya	29303	species	16188068	4	1	0.0
Mycobacterium haemophilum	29311	species	4235765	2	1	0.0
Staphylococcus saprophyticus	29385	species	3903594	1	1	8.24232e-05
Staphylococcus capitis	29388	species	2503265	2	2	0.0
Microlunatus phosphovorus	29405	species	5683123	4	4	0.0
Rhodoplanes	29407	genus	0	1	0	0.0
Synechococcus sp. WH 8103	29410	species	2429688	2	0	0.0
Moraxella ovis	29433	species	2306095	3	2	0.0
Xanthomonas albilineans	29447	species	3852299	4	1	0.0
Rhizobium etli	29449	species	6784960	2	0	0.0
Veillonella parvula	29466	species	2132142	7	7	0.000150903
Yersinia ruckeri	29486	species	7304941	1	1	0.0
Vibrio tubiashii	29498	species	5540337	2	2	0.0
Mycoplasma haemofelis	29501	species	1151598	1	1	0.0
Pelobacter propionicus	29543	species	4241119	3	1	0
Rhodothermus marinus	29549	species	3360429	1	1	0.0
Taylorella equigenitalis	29575	species	1713991	6	5	0.0
Janthinobacterium	29580	genus	0	1	0	0.0
Amycolatopsis orientalis	31958	species	9236541	1	0	0.0
Rhodobacteraceae	31989	family	0	1	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	10	1	2.99813e-13
Achromobacter denitrificans	32002	species	6226215	10	5	0.0
Burkholderia	32008	genus	0	25	10	0.0
Synechococcus elongatus	32046	species	2719262	2	2	0.0
Calothrix parietina	32054	species	6960392	1	0	0.0
synthetic construct	32630	species	26537524	242672	9757	0.934343
Desulfurella acetivorans	33002	species	1819992	1	1	0.0
Cutibacterium avidum	33010	species	2627993	8	6	6.64327e-33
Bartonella grahamii	33045	species	2369520	1	1	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	22	13	2.17267e-14
Sphingopyxis terrae	33052	species	3983415	16	9	0.0
Acidithiobacillus caldus	33059	species	3112322	3	3	0.0
Microbacterium	33882	genus	0	1	0	0.0
Rathayibacter tritici	33888	species	3354681	1	0	0.0
Mycobacterium africanum	33894	species	4389314	1	0	0.0
Streptomyces avermitilis	33903	species	9119895	3	0	0.0
Bifidobacterium thermophilum	33905	species	2291643	2	2	0.0
Amycolatopsis mediterranei	33910	species	13655759	3	2	0.0
Anoxybacillus flavithermus	33934	species	2846746	1	1	0.0
Gluconacetobacter diazotrophicus	33996	species	7914538	5	2	0.0
Paracoccus aminophilus	34003	species	4873118	6	3	0.0
Rhodovulum	34008	genus	0	1	0	0.0
Rhodospirillum centenum	34018	species	4355543	3	3	0.0
Leptothrix cholodnii	34029	species	4909403	38	27	0.0
Moraxella osloensis	34062	species	2649137	8	8	0.0
Variovorax	34072	genus	0	1	0	0.0
Variovorax paradoxus	34073	species	6817856	50	31	0.0
Riemerella anatipestifer	34085	species	2813253	3	3	0.0
Geobacter sulfurreducens	35554	species	3764200	2	0	0.0
Mycobacterium indicus pranii	35617	species	5589007	3	0	0.0
Citrobacter amalonaticus	35703	species	7931914	7	4	0.0
Haloferax gibbonsii	35746	species	3918454	1	0	0.0
Nitrosospira briensis	35799	species	3210113	1	0	0.0
Rhodovulum sulfidophilum	35806	species	6638597	3	2	0.0
Bordetella holmesii	35814	species	3697767	5	3	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	3	3	0.0
Pseudomonas cichorii	36746	species	5986012	1	1	0.0
Mycobacterium abscessus	36809	species	18231971	1	1	0.0
Mycobacterium rhodesiae	36814	species	6415739	2	2	0.0
Thiobacillus denitrificans	36861	species	2909809	3	3	0.0
Paraburkholderia xenovorans	36873	species	19434089	8	3	0.0
Nocardia brasiliensis	37326	species	9436348	1	1	0.0
Nocardia farcinica	37329	species	6376062	4	2	0.0
Nocardia nova	37330	species	8348532	3	3	0.0
Nocardia seriolae	37332	species	8304518	3	1	0.0
Marichromatium purpuratum	37487	species	3779112	8	6	0.0
Candidatus Phytoplasma mali	37692	species	601943	1	1	0.0
Enterococcus casseliflavus	37734	species	3427276	2	1	0.0
Rhodococcus opacus	37919	species	8880502	4	3	0.0
Sinomonas atrocyanea	37927	species	4492204	2	1	0.0
Methanosarcina siciliae	38027	species	5222724	1	1	0.0
Corynebacterium jeikeium	38289	species	2476822	1	0	0.0
Methanococcus maripaludis	39152	species	1742753	1	1	0.0
Mesorhizobium ciceri	39645	species	6838036	7	1	0.0
Methanosalsum zhilinae	39669	species	2138444	1	1	0.0
Thiomicrospira crunogena	39765	species	2427734	3	2	0.0
Erythrobacter litoralis	39960	species	3151875	13	5	0.000102081
Oligotropha	40136	genus	0	1	0	0.0
Oligotropha carboxidovorans	40137	species	5740737	3	1	0.0
Acinetobacter johnsonii	40214	species	4081329	11	10	0.000157668
Aliivibrio salmonicida	40269	species	4655660	2	1	0.0
Stenotrophomonas	40323	genus	0	2	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	30	18	0.0
Leptotrichia buccalis	40542	species	2465610	1	1	0.0
Actinosynnema mirum	40567	species	8248144	1	1	0.0
Xenorhabdus poinarii	40577	species	3659523	1	1	0.0
Thioploca ingrica	40754	species	4810005	1	0	0.0
Bradyrhizobiaceae	41294	family	0	1	0	0.0
Sphingomonadaceae	41297	family	0	1	0	0.0
Cyanothece sp. PCC 8801	41431	species	4787694	1	1	0.0
Burkholderia plantarii	41899	species	8081051	17	1	0.0
Rubrobacter radiotolerans	42256	species	3267233	1	1	0.0
Marinovum algicola	42444	species	5252390	3	2	0.0
Streptomyces collinus	42684	species	8377286	2	1	0.0
Rickettsia felis	42862	species	1587240	1	0	0.0
Pseudomonas alcaligenes	43263	species	4406305	5	3	0.0
Pseudomonas denitrificans	43306	species	5696307	4	0	0.0
Kutzneria albida	43357	species	9874926	3	3	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	1	1	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	1	0.0
Brachybacterium faecium	43669	species	3614992	2	2	0.0
Rothia mucilaginosa	43675	species	2278659	3	3	0.0
Tolumonas auensis	43948	species	3471292	2	0	0.0
Cyanothece sp. ATCC 51142	43989	species	5460377	2	2	0.0
Paenibacillus durus	44251	species	5814491	1	0	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	9	3	0.0
Nitrosomonas communis	44574	species	4067838	2	2	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	5	4	0.0
Beijerinckiaceae	45404	family	0	1	0	0.0
Streptococcus cristatus	45634	species	2142100	1	1	0.0
Vibrio scophthalmi	45658	species	9728927	2	2	0.0
Staphylococcus pasteuri	45972	species	2559946	1	1	0.0
Anabaena sp. 90	46234	species	5305675	1	1	0.0
