name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Treponema succinifaciens	167	species	2897425	21	12	0.0
Leptospira	171	genus	0	5	0	0.0
Leptospira biflexa	172	species	3953768	26	26	0.0
Leptospira interrogans	173	species	5395453	44	41	0.0
Leptospira borgpetersenii	174	species	3948532	11	8	0.0
Leptospirillum ferrooxidans	180	species	2559538	16	13	0.0
Azospirillum	191	genus	0	42	0	0.0
Azospirillum brasilense	192	species	13978806	780	489	1.82008e-97
Azospirillum lipoferum	193	species	7223069	878	437	2.98641e-06
Campylobacter	194	genus	0	1	0	0.0
Campylobacter coli	195	species	5104439	58	23	0
Campylobacter fetus	196	species	1876301	21	13	0.0
Campylobacter jejuni	197	species	6156435	64	26	0
Campylobacter hyointestinalis	198	species	1753331	5	5	0.0
Campylobacter concisus	199	species	1969727	32	28	0.0
Campylobacter curvus	200	species	1971270	5	1	0.0
Campylobacter lari	201	species	1576113	31	12	0.0
Helicobacter	209	genus	0	1	0	0.0
Helicobacter pylori	210	species	2044699	79	72	0.0
Helicobacter acinonychis	212	species	1557588	4	3	0.0
Helicobacter cinaedi	213	species	2170766	11	10	0.0
Helicobacter felis	214	species	1672681	5	4	0.0
Helicobacter mustelae	217	species	1578097	1	1	0.0
Achromobacter	222	genus	0	60	0	0.0
Alteromonas	226	genus	0	10	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	50	11	0.0
Brucella	234	genus	0	115	56	0.0
Brucella abortus	235	species	5108028	20	0	0.0
Brucella ovis	236	species	3275590	6	0	0.0
Flavobacterium	237	genus	0	3	1	0.0
Francisella	262	genus	0	1	1	0.0
Francisella tularensis	263	species	2777166	23	18	0.0
Paracoccus	265	genus	0	3	0	0.0
Paracoccus denitrificans	266	species	5236194	999	799	3.43612e-05
Thermus	270	genus	0	5	0	0.0
Thermus aquaticus	271	species	2338641	35	24	1.10987e-05
Thermus thermophilus	274	species	2214494	105	55	4.68835e-05
Meiothermus ruber	277	species	3097457	74	59	0.0
Xanthobacter	279	genus	0	11	0	0.0
Xanthobacter autotrophicus	280	species	5625098	398	273	6.93648e-06
Comamonas testosteroni	285	species	5695231	1921	876	0.000573087
Pseudomonas	286	genus	0	782	165	0.0
Pseudomonas aeruginosa	287	species	22457305	3233	1546	0.000253226
Pseudoalteromonas atlantica	288	species	5187005	25	19	0.0
Burkholderia cepacia	292	species	13365495	5453	1671	5.24403e-05
Pseudomonas fluorescens	294	species	14826544	3603	2282	0.000157675
Pseudomonas fragi	296	species	5101809	183	106	8.21181e-06
Pseudomonas mendocina	300	species	5293211	730	429	8.27779e-06
Pseudomonas putida	303	species	6888188	2825	1653	0.000153493
Ralstonia solanacearum	305	species	11186335	1871	1088	2.54464e-06
Pseudomonas stutzeri	316	species	7755802	1396	912	7.43731e-05
Pseudomonas syringae	317	species	6129101	659	332	0.0
Ralstonia pickettii	329	species	6378979	2124	992	8.25286e-06
Pseudomonas pseudoalcaligenes	330	species	4691662	629	375	0.000249582
Burkholderia glumae	337	species	7333967	1187	332	1.11692e-05
Xanthomonas	338	genus	0	225	25	0.0
Xanthomonas campestris	339	species	7063896	1815	1306	0.000457135
Xanthomonas translucens	343	species	4638247	1043	550	1.71061e-05
Xanthomonas citri	346	species	17318955	407	48	0.0
Xanthomonas oryzae	347	species	17545599	715	348	0.0
Azotobacter	352	genus	0	16	0	0.0
Azotobacter chroococcum	353	species	5192286	360	191	0.0
Azotobacter vinelandii	354	species	5351632	307	161	4.88375e-06
Rhizobiales	356	order	0	177	6	0.0
Agrobacterium	357	genus	0	22	0	0.0
Agrobacterium tumefaciens	358	species	9211775	615	182	5.47498e-06
Agrobacterium vitis	373	species	6320946	155	89	2.05713e-06
Bradyrhizobium	374	genus	0	92	6	0.0
Bradyrhizobium japonicum	375	species	9215796	806	344	0.0
Bradyrhizobium sp.	376	species	7547693	596	272	0.0
Rhizobium	379	genus	0	218	94	0.0
Sinorhizobium fredii	380	species	6891900	285	155	0.0
Mesorhizobium loti	381	species	7539018	821	454	0.0
Sinorhizobium meliloti	382	species	6962835	227	129	0.0
Rhizobium leguminosarum	384	species	7369497	799	440	0
Rhizobium phaseoli	396	species	87841097	308	107	0.0
Rhizobium tropici	398	species	6686334	226	141	0.0
Neorhizobium galegae	399	species	6434105	323	174	0.0
Methylococcaceae	403	family	0	10	0	0.0
Methylobacillus	404	genus	0	15	0	0.0
Methylobacillus flagellatus	405	species	2971517	119	61	0.0
Methylobacterium	407	genus	0	94	5	0.0
Methylobacterium extorquens	408	species	6163878	1056	631	0.000124599
Methylococcus	413	genus	0	7	0	0.0
Methylococcus capsulatus	414	species	3304561	208	141	0.0
Methylomonas	416	genus	0	4	0	0.0
Methylomonas methanica	421	species	5051681	92	77	0.0
Acetobacteraceae	433	family	0	12	0	0.0
Acetobacter pasteurianus	438	species	3216979	47	40	0.0
Gluconobacter oxydans	442	species	3306867	104	67	0.0
Legionellaceae	444	family	0	2	0	0.0
Legionella pneumophila	446	species	15688009	115	90	0.0
Legionella hackeliae	449	species	3570857	48	19	0.0
Legionella longbeachae	450	species	4149158	41	21	0.0
Tatlockia micdadei	451	species	3310028	21	12	0.0
Moraxellaceae	468	family	0	30	0	0.0
Acinetobacter	469	genus	0	90	5	0.0
Acinetobacter baumannii	470	species	11595472	1288	825	0.00013034
Moraxella catarrhalis	480	species	2846413	36	28	0
Neisseria	482	genus	0	7	0	0.0
Neisseria gonorrhoeae	485	species	4967431	124	21	2.29167e-21
Neisseria lactamica	486	species	2220606	166	76	6.86674e-06
Neisseria meningitidis	487	species	8508873	460	257	5.15966e-06
Neisseria elongata	495	species	2256647	170	112	6.01115e-05
Psychrobacter	497	genus	0	4	0	0.0
Thermomicrobium roseum	500	species	2920744	40	38	0.0
Kingella kingae	504	species	2140065	79	54	6.1776e-15
Alcaligenaceae	506	family	0	26	0	0.0
Alcaligenes	507	genus	0	3	0	0.0
Alcaligenes faecalis	511	species	4248684	96	68	0
Bordetella	517	genus	0	79	0	0.0
Bordetella bronchiseptica	518	species	6491145	688	148	0
Bordetella parapertussis	519	species	4815611	395	34	2.71261e-06
Bordetella pertussis	520	species	48698463	327	56	4.5424e-97
Bordetella avium	521	species	3732255	172	101	0.0
Acidiphilium	522	genus	0	15	0	0.0
Acidiphilium cryptum	524	species	3963080	270	65	0.0
Ochrobactrum anthropi	529	species	5053471	179	143	3.14103e-05
Beijerinckia indica	533	species	4418616	82	52	0.0
Chromobacterium	535	genus	0	27	0	0.0
Chromobacterium violaceum	536	species	4751080	423	174	0.0
Zymomonas mobilis	542	species	2426073	69	52	0.0
Enterobacteriaceae	543	family	0	120	4	0.0
Citrobacter	544	genus	0	6	0	0.0
Citrobacter koseri	545	species	4735357	73	55	5.55648e-06
Citrobacter freundii	546	species	16193243	178	98	7.25527e-06
Enterobacter	547	genus	0	96	12	0.0
[Enterobacter] aerogenes	548	species	10750562	109	54	8.67094e-06
Pantoea agglomerans	549	species	9924054	166	98	7.87192e-06
Enterobacter cloacae	550	species	10083180	382	96	2.81622e-05
Erwinia	551	genus	0	1	0	0.0
Erwinia amylovora	552	species	3869718	32	18	0.0
Pantoea ananatis	553	species	4842757	78	59	0.0
Pectobacterium carotovorum	554	species	4852842	50	25	0.0
Escherichia	561	genus	0	11	0	0.0
Escherichia coli	562	species	12319210	4678	484	0.0003834
Shimwellia blattae	563	species	4158725	64	41	0.0
Escherichia fergusonii	564	species	4643861	188	12	0
Hafnia alvei	569	species	6928293	100	70	0.0
Klebsiella	570	genus	0	58	1	0.0
Klebsiella oxytoca	571	species	16779606	404	171	4.51891e-05
Klebsiella pneumoniae	573	species	15713353	597	298	4.43511e-05
Kluyvera	579	genus	0	5	0	0.0
Morganella	581	genus	0	1	0	0.0
Morganella morganii	582	species	3853791	68	37	0.0
Proteus	583	genus	0	6	0	0.0
Proteus mirabilis	584	species	5337360	68	14	0
Proteus vulgaris	585	species	3794983	46	0	1.37533e-05
Providencia stuartii	588	species	6521015	33	18	0.0
Salmonella	590	genus	0	1	0	0.0
Serratia	613	genus	0	61	3	0.0
Serratia liquefaciens	614	species	7946985	172	135	3.10942e-05
Serratia marcescens	615	species	8465231	577	219	1.20378e-05
Shigella	620	genus	0	330	0	0.0
Shigella boydii	621	species	4698475	1000	30	9.03128e-06
Shigella dysenteriae	622	species	4560911	591	10	1.56798e-108
Shigella flexneri	623	species	4763519	864	5	1.03477e-05
Shigella sonnei	624	species	6798914	1119	6	2.44266e-142
Xenorhabdus nematophila	628	species	4586662	25	17	0.0
Yersinia	629	genus	0	13	1	0.0
Yersinia enterocolitica	630	species	14308813	135	104	0.0
Yersinia intermedia	631	species	4859749	103	86	3.48373e-05
Yersinia pestis	632	species	7124135	45	6	0.0
Yersinia pseudotuberculosis	633	species	9565781	86	22	1.3591e-06
Edwardsiella	635	genus	0	23	0	0.0
Edwardsiella tarda	636	species	3717889	149	11	0.0
Arsenophonus	637	genus	0	1	0	0.0
Aeromonas	642	genus	0	40	0	0.0
Aeromonas hydrophila	644	species	7739252	944	666	4.26175e-05
Aeromonas salmonicida	645	species	5040536	166	78	2.14806e-05
Aeromonas media	651	species	4788430	229	130	1.42297e-05
Aeromonas schubertii	652	species	4400034	98	61	0.0
Aeromonas veronii	654	species	7214925	264	169	5.54399e-06
Vibrio	662	genus	0	10	0	0.0
Vibrio alginolyticus	663	species	8138835	57	33	2.07294e-05
Vibrio cholerae	666	species	6170861	81	50	4.34144e-06
Aliivibrio fischeri	668	species	4273718	49	45	0.0
Vibrio harveyi	669	species	11920371	15	13	0.0
Vibrio parahaemolyticus	670	species	10344823	94	74	0.0
Vibrio vulnificus	672	species	10215744	87	61	0
Grimontia hollisae	673	species	3998273	28	12	0.0
Vibrio mimicus	674	species	8922704	54	27	0.0
Vibrio fluvialis	676	species	4827724	134	111	2.6882e-05
Vibrio campbellii	680	species	12090206	34	24	0.0
Vibrio natriegens	691	species	10692018	41	16	0.0
Plesiomonas shigelloides	703	species	3405979	37	29	0.0
Pasteurellaceae	712	family	0	9	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	59	41	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	53	31	0.0
Actinobacillus suis	716	species	2501598	25	4	0.0
Actinobacillus equuli	718	species	2431533	32	13	0.0
Haemophilus influenzae	727	species	2672708	285	243	4.85572e-06
Haemophilus parainfluenzae	729	species	2086875	356	342	8.08447e-05
[Haemophilus] ducreyi	730	species	10121291	111	109	1.28224e-06
Histophilus somni	731	species	2138367	55	32	0.0
Aggregatibacter aphrophilus	732	species	3520359	96	77	0.0
[Haemophilus] parasuis	738	species	4546750	46	30	0.0
Pasteurella	745	genus	0	2	0	0.0
Pasteurella multocida	747	species	2546987	77	55	0
Gallibacterium anatis	750	species	2694139	50	36	0.0
Anaplasma	768	genus	0	1	0	0.0
Anaplasma centrale	769	species	1206806	2	0	0.0
Bartonella	773	genus	0	1	1	0.0
Bartonella bacilliformis	774	species	1444212	27	5	0.0
Coxiella burnetii	777	species	2076694	25	21	0.0
Ehrlichia ruminantium	779	species	2264626	10	8	0.0
Rickettsia	780	genus	0	17	17	0.0
Rickettsia conorii	781	species	1268755	14	1	0.0
Rickettsia prowazekii	782	species	1111249	6	5	0.0
Rickettsia rickettsii	783	species	1265141	1	0	0.0
Orientia tsutsugamushi	784	species	2068019	22	14	0.0
Rickettsia typhi	785	species	1112275	1	1	0.0
Rickettsia akari	786	species	1231060	13	9	0.0
Rickettsia australis	787	species	1323280	12	5	0.0
Rickettsia canadensis	788	species	1155000	6	4	0.0
Bartonella quintana	803	species	1584515	12	9	0.0
Chlamydia	810	genus	0	7	3	0.0
Chlamydia trachomatis	813	species	1376168	37	30	0.0
Bacteroides	816	genus	0	3	0	0.0
Bacteroides fragilis	817	species	7824806	97	67	1.74728e-05
Bacteroides thetaiotaomicron	818	species	6390542	92	78	1.42156e-05
Bacteroides vulgatus	821	species	5163189	168	121	0.00010271
Parabacteroides distasonis	823	species	4811379	46	38	2.96707e-05
Campylobacter gracilis	824	species	2281652	23	17	0.0
Sebaldella termitidis	826	species	4486650	12	11	0.0
Campylobacter ureolyticus	827	species	1641887	19	14	0.0
Fibrobacter succinogenes	833	species	7685639	19	12	0.0
Porphyromonas	836	genus	0	2	0	0.0
Porphyromonas gingivalis	837	species	2343668	19	16	0.0
Prevotella	838	genus	0	3	0	0.0
Prevotella ruminicola	839	species	3619559	28	22	0.0
Wolinella succinogenes	844	species	2110355	2	0	0.0
Fusobacterium nucleatum	851	species	2948417	353	311	3.96149e-05
Syntrophomonas wolfei	863	species	2936195	16	10	0.0
Dichelobacter nodosus	870	species	1389350	23	18	0.0
Desulfovibrio	872	genus	0	8	0	0.0
Desulfovibrio africanus	873	species	4200534	93	80	0.0
Desulfovibrio desulfuricans	876	species	3366008	132	88	0.0
Desulfovibrio salexigens	880	species	4289847	36	16	0.0
Desulfovibrio vulgaris	881	species	3802302	163	116	0.0
Desulfuromonas	890	genus	0	2	0	0.0
Desulfobulbus	893	genus	0	2	0	0.0
Desulfobulbus propionicus	894	species	3851869	81	55	0.0
Desulfococcus	896	genus	0	1	0	0.0
Desulfococcus multivorans	897	species	4455399	55	37	0.0
Desulfomicrobium baculatum	899	species	3942657	60	43	0.0
Acidaminococcus fermentans	905	species	2329769	23	9	0.0
Megasphaera elsdenii	907	species	2504349	42	26	0.0
Nitrobacter	911	genus	0	8	0	0.0
Nitrobacter hamburgensis	912	species	5011522	512	336	2.12979e-05
Nitrobacter winogradskyi	913	species	3402093	267	137	6.36612e-85
Nitrosomonas	914	genus	0	3	0	0.0
Nitrosomonas europaea	915	species	2812094	45	27	0.0
Nitrosomonas eutropha	916	species	2781824	30	26	0.0
Thiobacillus	919	genus	0	3	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	74	51	0.0
Starkeya novella	921	species	4765023	423	247	0.0
Thiomonas intermedia	926	species	3462095	363	252	0.0
Halothiobacillus neapolitanus	927	species	2582886	68	38	0.0
Hydrogenobacter thermophilus	940	species	3486067	7	5	0.0
Ehrlichia	943	genus	0	1	0	0.0
Ehrlichia canis	944	species	1315030	12	12	0.0
Ehrlichia chaffeensis	945	species	1174554	13	13	0.0
Anaplasma phagocytophilum	948	species	1493914	24	12	0.0
Neorickettsia risticii	950	species	879977	9	8	0.0
Neorickettsia sennetsu	951	species	859006	3	2	0.0
Francisella persica	954	species	3057444	10	10	0.0
Bdellovibrio	958	genus	0	4	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	99	80	0.0
Herbaspirillum	963	genus	0	34	0	0.0
Herbaspirillum seropedicae	964	species	8221139	575	274	0
Selenomonas ruminantium	971	species	3631933	32	21	0.0
Bacteroidetes	976	phylum	0	1	0	0.0
Cytophaga	978	genus	0	2	0	0.0
Cellulophaga lytica	979	species	3795066	119	90	1.15633e-23
Pedobacter heparinus	984	species	5167383	109	88	0.0
Cytophaga hutchinsonii	985	species	4433218	155	149	0.0
Flavobacterium johnsoniae	986	species	5603295	990	813	3.95516e-06
Solitalea canadensis	995	species	5202069	102	83	0.0
Flavobacterium columnare	996	species	6492116	451	377	0
Flexibacter litoralis	999	species	4919337	67	53	0.0
Marivirga tractuosa	1006	species	4516490	72	55	0.0
Saprospira	1007	genus	0	3	0	0.0
Saprospira grandis	1008	species	4400185	36	29	0.0
Weeksella virosa	1014	species	2272954	67	56	0.0
Capnocytophaga ochracea	1018	species	2612925	108	41	0.0
Erythrobacter	1041	genus	0	31	0	0.0
Chromatiaceae	1046	family	0	32	0	0.0
Allochromatium vinosum	1049	species	3669074	214	138	0.0
Ectothiorhodospira	1051	genus	0	4	0	0.0
Halorhodospira halophila	1053	species	2678452	116	72	0.0
Rhodobacter	1060	genus	0	19	0	0.0
Rhodobacter capsulatus	1061	species	3871920	266	177	4.31544e-102
Rhodobacter sphaeroides	1063	species	5768316	972	635	1.60351e-47
Rhodomicrobium	1068	genus	0	1	0	0.0
Rhodomicrobium vannielii	1069	species	4014469	118	68	0.0
Rhodopseudomonas	1073	genus	0	22	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	3431	2322	2.64682e-05
Blastochloris viridis	1079	species	11174693	251	143	0.0
Rhodospirillum	1081	genus	0	19	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	116	80	0.0
Rhodospirillum rubrum	1085	species	4379691	207	154	0.0
Chlorobium	1091	genus	0	3	0	0.0
Chlorobium limicola	1092	species	2763181	36	30	0.0
Chlorobium phaeovibrioides	1094	species	1966858	15	7	0.0
Chlorobium phaeobacteroides	1096	species	2935152	60	45	0.0
Chlorobaculum tepidum	1097	species	2154946	52	22	0.0
Pelodictyon luteolum	1100	species	2364842	18	9	0.0
Prosthecochloris	1101	genus	0	1	0	0.0
Prosthecochloris aestuarii	1102	species	2579695	12	4	0.0
Chloroflexus aurantiacus	1108	species	5258541	15	0	0.0
Porphyrobacter	1111	genus	0	5	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	430	254	0.0
Cyanobacteria	1117	phylum	0	1	0	0.0
Microcystis aeruginosa	1126	species	4810004	27	6	0.0
Synechococcus	1129	genus	0	19	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	11	8	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	5	4	0.0
Oscillatoriales	1150	order	0	13	0	0.0
Oscillatoria	1158	genus	0	2	0	0.0
Nostocales	1161	order	0	3	0	0.0
Trichormus azollae	1164	species	5486145	13	12	0.0
Anabaena cylindrica	1165	species	7063285	28	27	0.0
Nostoc	1177	genus	0	10	0	0.0
Trichodesmium erythraeum	1206	species	7750108	34	30	0.0
Prochlorococcus marinus	1219	species	1879471	98	55	0.0
Proteobacteria	1224	phylum	0	20	0	0.0
Nitrosococcus	1227	genus	0	3	0	0.0
Nitrosococcus oceani	1229	species	3522111	51	44	0.0
Nitrosospira multiformis	1231	species	3234309	38	22	0.0
Nitrospira	1234	genus	0	7	0	0.0
Gammaproteobacteria	1236	class	0	83	1	0.0
Piscirickettsia	1237	genus	0	1	0	0.0
Piscirickettsia salmonis	1238	species	10317144	36	31	0.0
Firmicutes	1239	phylum	0	1	0	0.0
Leuconostoc	1243	genus	0	1	0	0.0
Leuconostoc gelidum	1244	species	1966103	45	16	1.65157e-05
Leuconostoc mesenteroides	1245	species	1966146	97	92	4.62048e-05
Leuconostoc lactis	1246	species	1788069	17	16	2.17742e-05
Oenococcus oeni	1247	species	1780517	20	16	0.0
Leuconostoc carnosum	1252	species	1773468	22	17	2.19534e-05
Pediococcus acidilactici	1254	species	2131361	7	6	0.0
Pediococcus pentosaceus	1255	species	1817384	25	7	0.0
Finegoldia magna	1260	species	1986740	646	615	0.000221977
Ruminococcus albus	1264	species	4482087	19	17	0.0
Micrococcaceae	1268	family	0	43	0	0.0
Micrococcus	1269	genus	0	6	0	0.0
Micrococcus luteus	1270	species	2501097	10404	10234	0.0058591
Dermacoccus nishinomiyaensis	1274	species	3113642	529	446	3.75157e-05
Kytococcus sedentarius	1276	species	2785024	348	230	6.11122e-05
Staphylococcus	1279	genus	0	8	4	0.0
Staphylococcus aureus	1280	species	7252422	495	362	6.06326e-05
Staphylococcus carnosus	1281	species	2605765	94	36	1.54973e-05
Staphylococcus epidermidis	1282	species	3296362	2710	2570	0.00214746
Staphylococcus haemolyticus	1283	species	2629003	338	249	0.000163859
Staphylococcus hyicus	1284	species	2472129	91	62	0.0
Staphylococcus simulans	1286	species	2647552	70	45	1.00414e-05
Staphylococcus xylosus	1288	species	8411206	293	200	1.16475e-61
Staphylococcus warneri	1292	species	2560716	1391	947	0.000895183
Staphylococcus schleiferi	1295	species	12494798	75	49	0.0
Deinococcus	1298	genus	0	9	3	0.0
Deinococcus radiodurans	1299	species	6628921	161	130	0.0
Streptococcus	1301	genus	0	22	4	0.0
Streptococcus gordonii	1302	species	3335036	189	172	5.24571e-05
Streptococcus oralis	1303	species	1958690	316	256	5.29255e-05
Streptococcus salivarius	1304	species	3636237	514	430	0.000188286
Streptococcus sanguinis	1305	species	2388435	71	64	2.37974e-05
Streptococcus suis	1307	species	2683756	73	67	0.0
Streptococcus thermophilus	1308	species	3463400	466	394	0.000435147
Streptococcus mutans	1309	species	2017559	54	44	2.63107e-05
Streptococcus agalactiae	1311	species	5721038	110	52	0
Streptococcus pneumoniae	1313	species	2272871	735	508	0.000149718
Streptococcus pyogenes	1314	species	4096430	96	55	1.84106e-132
Streptococcus parasanguinis	1318	species	2162630	147	120	0
Streptococcus anginosus	1328	species	2557124	98	63	1.75926e-26
Streptococcus dysgalactiae	1334	species	2149105	10	2	0.0
Streptococcus equi	1336	species	2140495	40	34	0.0
Streptococcus intermedius	1338	species	1963517	55	49	6.83792e-05
Streptococcus iniae	1346	species	2086959	11	11	0.0
Streptococcus parauberis	1348	species	2143887	35	19	2.9849e-163
Streptococcus uberis	1349	species	1852352	22	17	0.0
Enterococcus	1350	genus	0	1	0	0.0
Enterococcus faecalis	1351	species	3401628	53	27	0
Enterococcus faecium	1352	species	5898717	56	38	1.36039e-05
Enterococcus gallinarum	1353	species	3821349	9	5	0.0
Enterococcus hirae	1354	species	2908247	31	25	0.0
Lactococcus lactis	1358	species	2704731	591	511	0.000695163
Lactococcus garvieae	1363	species	1957049	21	16	0.0
Lactococcus piscium	1364	species	2503066	36	34	0
Planococcus	1372	genus	0	1	0	0.0
Planococcus kocurii	1374	species	3485580	52	29	0.0
Aerococcus urinae	1376	species	2027618	68	41	6.97001e-06
Aerococcus viridans	1377	species	2199877	110	67	0.0
Atopobium parvulum	1382	species	1543805	36	35	4.20322e-05
Bacillales	1385	order	0	14	0	0.0
Bacillus	1386	genus	0	34	7	0.0
Bacillus amyloliquefaciens	1390	species	5608910	76	7	2.85896e-05
Bacillus anthracis	1392	species	17446789	20	0	3.84969e-298
Brevibacillus brevis	1393	species	6296436	26	16	0.0
Bacillus cereus	1396	species	9676532	305	164	5.56487e-05
Bacillus coagulans	1398	species	4327944	74	61	0.0
Bacillus licheniformis	1402	species	8559910	27	6	0.0
Bacillus megaterium	1404	species	5334474	83	57	0.0
Bacillus mycoides	1405	species	11312355	49	26	0.0
Paenibacillus polymyxa	1406	species	6883167	48	39	0.0
Bacillus pumilus	1408	species	20721195	99	63	0.0
Bacillus sp.	1409	species	4233615	8	0	0
Bacillus cellulosilyticus	1413	species	4681672	15	15	0.0
Lysinibacillus sphaericus	1421	species	14371778	46	39	9.93315e-06
Geobacillus stearothermophilus	1422	species	3676494	19	4	0.0
Bacillus subtilis	1423	species	7550081	131	23	0
Parageobacillus thermoglucosidans	1426	species	5935916	38	18	0.0
Bacillus thuringiensis	1428	species	10269592	269	120	5.66663e-95
Amphibacillus xylanus	1449	species	2569486	16	11	0.0
Bacillus atrophaeus	1452	species	4171548	16	9	0.0
Geobacillus kaustophilus	1462	species	3592666	8	1	0.0
Paenibacillus larvae	1464	species	4056006	5	4	0.0
Brevibacillus laterosporus	1465	species	5153859	9	2	0.0
Bacillus methanolicus	1471	species	3425208	12	8	0.0
Sporosarcina psychrophila	1476	species	4674191	9	6	0.0
Bacillus simplex	1478	species	5521719	30	28	0.0
Bacillus smithii	1479	species	3381292	9	9	0.0
Clostridium	1485	genus	0	1	0	0.0
Clostridium acetobutylicum	1488	species	4136895	22	14	0.0
Clostridium botulinum	1491	species	4637504	122	98	0.0
Clostridium butyricum	1492	species	13843423	36	30	0.0
Clostridium cellulovorans	1493	species	5262222	19	10	0
Clostridioides difficile	1496	species	6297836	94	81	4.15929e-06
Clostridium formicaceticum	1497	species	4586755	25	14	0.0
Clostridium pasteurianum	1501	species	7159922	98	72	0.0
Clostridium perfringens	1502	species	6907798	27	20	0.0
Clostridium sporogenes	1509	species	8284974	21	3	0.0
[Clostridium] stercorarium	1510	species	4042789	24	22	0.0
Acetoanaerobium sticklandii	1511	species	2715461	38	23	0.0
Clostridium tetani	1513	species	2869591	25	20	0.0
Ruminiclostridium thermocellum	1515	species	3634338	9	6	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	24	9	0.0
Clostridium tyrobutyricum	1519	species	3134437	16	10	0.0
Clostridium beijerinckii	1520	species	6161692	69	44	0.0
[Clostridium] cellulolyticum	1521	species	4068724	14	10	0.0
Moorella thermoacetica	1525	species	5377887	17	15	0.0
Clostridium kluyveri	1534	species	3989551	30	28	0.0
Clostridium ljungdahlii	1538	species	4630065	11	2	0.0
Clostridium novyi	1542	species	2547720	18	8	0.0
Clostridium scatologenes	1548	species	5749410	38	31	0.0
Gottschalkia acidurici	1556	species	3108248	15	13	0.0
Clostridium baratii	1561	species	3338630	16	11	0.0
Desulfosporosinus orientis	1563	species	5863081	25	14	0.0
Desulfotomaculum ruminis	1564	species	3969014	27	16	0.0
Desulfotomaculum nigrificans	1565	species	2892255	21	12	1.34614e-05
Halobacillus halophilus	1570	species	4170008	22	7	0.0
Clavibacter	1573	genus	0	1	0	0.0
Leifsonia xyli	1575	species	2955779	516	368	0.0
Lactobacillus	1578	genus	0	8	3	0.0
Lactobacillus acidophilus	1579	species	2018718	40	19	0
Lactobacillus brevis	1580	species	2493592	6	5	0.0
Lactobacillus buchneri	1581	species	2575738	61	59	0.0
Lactobacillus casei	1582	species	3039836	64	13	6.60662e-05
Lactobacillus delbrueckii	1584	species	1920382	32	15	0.0
