name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Campylobacter curvus	200	species	1971270	27	27	0.0
Campylobacter lari	201	species	1576113	42	13	0.0
Helicobacter pylori	210	species	2044699	100	86	0.0
Helicobacter acinonychis	212	species	1557588	6	1	0.0
Helicobacter cinaedi	213	species	2170766	14	14	0.0
Helicobacter felis	214	species	1672681	6	4	0.0
Helicobacter mustelae	217	species	1578097	9	7	0.0
Achromobacter	222	genus	0	154	0	0.0
Alteromonas	226	genus	0	1	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	70	20	0.0
Brucella	234	genus	0	251	99	0.0
Brucella abortus	235	species	5108028	43	2	0.0
Brucella ovis	236	species	3275590	36	6	0.0
Flavobacterium	237	genus	0	5	0	0.0
Francisella	262	genus	0	2	0	0.0
Francisella tularensis	263	species	2777166	73	38	0.0
Paracoccus	265	genus	0	15	0	0.0
Paracoccus denitrificans	266	species	5236194	3612	2923	3.159e-07
Thermus	270	genus	0	18	2	0.0
Thermus aquaticus	271	species	2338641	176	93	3.2447e-08
Thermus thermophilus	274	species	2214494	454	232	2.78921e-07
Meiothermus ruber	277	species	3097457	977	916	3.23373e-06
Xanthobacter	279	genus	0	20	0	0.0
Xanthobacter autotrophicus	280	species	5625098	1346	854	1.50243e-08
Comamonas	283	genus	0	12	0	0.0
Comamonas testosteroni	285	species	5695231	2692	1231	1.54243e-06
Pseudomonas	286	genus	0	1827	485	0.0
Pseudomonas aeruginosa	287	species	22457305	7988	5252	3.95123e-06
Pseudoalteromonas atlantica	288	species	5187005	57	45	0.0
Burkholderia cepacia	292	species	13365495	7977	2587	5.29286e-08
Pseudomonas fluorescens	294	species	14826544	7389	4489	1.81257e-06
Pseudomonas fragi	296	species	5101809	360	178	1.92283e-07
Pseudomonas mendocina	300	species	5293211	1954	1105	2.10957e-07
Pseudomonas putida	303	species	6888188	5821	3098	1.12786e-06
Ralstonia solanacearum	305	species	11186335	3388	2009	2.7376e-41
Pseudomonas stutzeri	316	species	7755802	4888	3476	8.28075e-07
Pseudomonas syringae	317	species	6129101	1376	692	2.63344e-08
Ralstonia pickettii	329	species	6378979	3271	1260	4.43238e-07
Pseudomonas pseudoalcaligenes	330	species	4691662	1149	618	1.74596e-06
Burkholderia glumae	337	species	7333967	2511	659	3.72694e-08
Xanthomonas	338	genus	0	464	76	0.0
Xanthomonas campestris	339	species	7063896	3301	2147	3.4538e-06
Xanthomonas translucens	343	species	4638247	2352	1391	1.86478e-06
Xanthomonas citri	346	species	17318955	966	222	4.49578e-09
Xanthomonas oryzae	347	species	17545599	1461	904	4.63051e-09
Azotobacter	352	genus	0	19	0	0.0
Azotobacter chroococcum	353	species	5192286	1064	567	4.17162e-75
Azotobacter vinelandii	354	species	5351632	1073	585	0.0
Rhizobiales	356	order	0	670	4	0.0
Agrobacterium	357	genus	0	56	0	0.0
Agrobacterium tumefaciens	358	species	9211775	1811	544	2.93369e-07
Agrobacterium vitis	373	species	6320946	275	152	0.0
Bradyrhizobium	374	genus	0	292	15	0.0
Bradyrhizobium japonicum	375	species	9215796	3143	1733	4.06128e-08
Bradyrhizobium sp.	376	species	7547693	2024	988	7.35573e-08
Rhizobium	379	genus	0	652	320	0.0
Sinorhizobium fredii	380	species	6891900	803	423	0.0
Mesorhizobium loti	381	species	7539018	2043	1151	3.0219e-08
Sinorhizobium meliloti	382	species	6962835	959	549	0.0
Rhizobium leguminosarum	384	species	7369497	2003	1227	0.0
Rhizobium phaseoli	396	species	87841097	892	233	0.0
Rhizobium tropici	398	species	6686334	443	220	0.0
Neorhizobium galegae	399	species	6434105	904	545	0.0
Methylococcaceae	403	family	0	19	0	0.0
Methylobacillus	404	genus	0	13	0	0.0
Methylobacillus flagellatus	405	species	2971517	262	157	2.53647e-07
Methylobacterium	407	genus	0	303	25	0.0
Methylobacterium extorquens	408	species	6163878	2508	1277	5.40037e-07
Methylococcus capsulatus	414	species	3304561	652	450	2.29666e-08
Methylomonas	416	genus	0	3	0	0.0
Methylomonas methanica	421	species	5051681	99	64	0.0
Acetobacteraceae	433	family	0	53	0	0.0
Acetobacter	434	genus	0	3	0	0.0
Acetobacter pasteurianus	438	species	3216979	118	66	0.0
Gluconobacter	441	genus	0	4	0	0.0
Gluconobacter oxydans	442	species	3306867	310	171	7.54881e-15
Legionellaceae	444	family	0	3	0	0.0
Legionella	445	genus	0	2	0	0.0
Legionella pneumophila	446	species	15688009	114	85	1.84433e-08
Legionella hackeliae	449	species	3570857	57	28	0.0
Legionella longbeachae	450	species	4149158	51	36	3.37032e-16
Tatlockia micdadei	451	species	3310028	40	15	8.47098e-09
Moraxellaceae	468	family	0	4	0	0.0
Acinetobacter	469	genus	0	163	8	0.0
Acinetobacter baumannii	470	species	11595472	4122	3140	2.8242e-06
Moraxella	475	genus	0	1	0	0.0
Moraxella catarrhalis	480	species	2846413	162	96	6.50351e-69
Neisseriaceae	481	family	0	1	0	0.0
Neisseria	482	genus	0	10	0	0.0
Neisseria gonorrhoeae	485	species	4967431	334	167	2.88966e-16
Neisseria lactamica	486	species	2220606	276	123	1.09012e-07
Neisseria meningitidis	487	species	8508873	913	612	6.9158e-08
Neisseria elongata	495	species	2256647	369	309	1.67049e-07
Psychrobacter	497	genus	0	33	23	0.0
Thermomicrobium	499	genus	0	2	0	0.0
Thermomicrobium roseum	500	species	2920744	100	83	0.0
Kingella kingae	504	species	2140065	87	61	1.4164e-17
Alcaligenaceae	506	family	0	105	0	0.0
Alcaligenes faecalis	511	species	4248684	239	177	1.61851e-07
Bordetella	517	genus	0	280	1	0.0
Bordetella bronchiseptica	518	species	6491145	1935	519	4.72347e-08
Bordetella parapertussis	519	species	4815611	1078	47	9.2518e-53
Bordetella pertussis	520	species	48698463	909	187	0.0
Bordetella avium	521	species	3732255	353	200	0.0
Acidiphilium	522	genus	0	16	0	0.0
Acidiphilium cryptum	524	species	3963080	777	163	1.52984e-17
Ochrobactrum	528	genus	0	11	0	0.0
Ochrobactrum anthropi	529	species	5053471	468	284	2.96297e-07
Beijerinckia	532	genus	0	2	0	0.0
Beijerinckia indica	533	species	4418616	164	98	0.0
Chromobacterium	535	genus	0	82	0	0.0
Chromobacterium violaceum	536	species	4751080	1012	516	0
Zymomonas mobilis	542	species	2426073	203	119	4.62606e-07
Enterobacteriaceae	543	family	0	368	14	0.0
Citrobacter	544	genus	0	7	0	0.0
Citrobacter koseri	545	species	4735357	76	52	0.0
Citrobacter freundii	546	species	16193243	415	228	2.09333e-07
Enterobacter	547	genus	0	139	12	0.0
[Enterobacter] aerogenes	548	species	10750562	172	83	0.0
Pantoea agglomerans	549	species	9924054	801	655	2.92058e-07
Enterobacter cloacae	550	species	10083180	860	271	2.97488e-07
Erwinia	551	genus	0	6	0	0.0
Erwinia amylovora	552	species	3869718	64	42	0.0
Pantoea ananatis	553	species	4842757	126	84	1.58362e-08
Pectobacterium carotovorum	554	species	4852842	117	65	0.0
Escherichia	561	genus	0	5	0	0.0
Escherichia coli	562	species	12319210	3152	891	3.25853e-06
Shimwellia blattae	563	species	4158725	91	54	0.0
Escherichia fergusonii	564	species	4643861	116	32	1.41821e-24
Hafnia	568	genus	0	3	0	0.0
Hafnia alvei	569	species	6928293	149	105	5.77055e-42
Klebsiella	570	genus	0	95	0	0.0
Klebsiella oxytoca	571	species	16779606	1122	653	8.70352e-07
Klebsiella pneumoniae	573	species	15713353	1774	984	9.7624e-07
Morganella morganii	582	species	3853791	57	28	0.0
Proteus	583	genus	0	25	0	0.0
Proteus mirabilis	584	species	5337360	49	8	9.74254e-17
Proteus vulgaris	585	species	3794983	40	0	2.00056e-08
Providencia stuartii	588	species	6521015	59	50	0.0
Salmonella	590	genus	0	2	0	0.0
Serratia	613	genus	0	162	7	0.0
Serratia liquefaciens	614	species	7946985	350	274	1.67755e-07
Serratia marcescens	615	species	8465231	1419	585	7.52362e-08
Shigella	620	genus	0	166	0	0.0
Shigella boydii	621	species	4698475	528	12	4.4479e-16
Shigella dysenteriae	622	species	4560911	316	19	4.98945e-18
Shigella flexneri	623	species	4763519	552	16	1.68281e-14
Shigella sonnei	624	species	6798914	682	5	4.31358e-14
Xenorhabdus	626	genus	0	1	0	0.0
Xenorhabdus nematophila	628	species	4586662	63	55	0.0
Yersinia	629	genus	0	25	5	0.0
Yersinia enterocolitica	630	species	14308813	140	86	1.06892e-08
Yersinia intermedia	631	species	4859749	178	132	5.2733e-07
Yersinia pestis	632	species	7124135	67	8	0.0
Yersinia pseudotuberculosis	633	species	9565781	98	30	0.0
Edwardsiella	635	genus	0	35	0	0.0
Edwardsiella tarda	636	species	3717889	287	116	0.0
Vibrionaceae	641	family	0	3	0	0.0
Aeromonas	642	genus	0	113	0	0.0
Aeromonas hydrophila	644	species	7739252	2172	1317	9.08145e-08
Aeromonas salmonicida	645	species	5040536	319	137	4.21498e-16
Aeromonas media	651	species	4788430	454	170	3.75829e-08
Aeromonas schubertii	652	species	4400034	323	202	0.0
Aeromonas veronii	654	species	7214925	536	267	1.10862e-07
Photobacterium	657	genus	0	1	0	0.0
Vibrio	662	genus	0	24	0	0.0
Vibrio alginolyticus	663	species	8138835	66	29	0.0
Vibrio cholerae	666	species	6170861	119	67	5.84509e-71
Aliivibrio fischeri	668	species	4273718	49	32	0.0
Vibrio harveyi	669	species	11920371	40	24	0.0
Vibrio parahaemolyticus	670	species	10344823	89	60	0.0
Vibrio vulnificus	672	species	10215744	122	93	0.0
Grimontia hollisae	673	species	3998273	41	27	0.0
Vibrio mimicus	674	species	8922704	57	34	0.0
Vibrio fluvialis	676	species	4827724	101	78	6.32681e-08
Vibrio campbellii	680	species	12090206	30	19	0.0
Vibrio natriegens	691	species	10692018	65	33	0.0
Plesiomonas shigelloides	703	species	3405979	81	57	0.0
Pasteurellaceae	712	family	0	18	4	0.0
Actinobacillus	713	genus	0	4	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	105	86	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	98	58	0.0
Actinobacillus suis	716	species	2501598	65	30	0.0
Actinobacillus equuli	718	species	2431533	42	11	0.0
Haemophilus	724	genus	0	1	0	0.0
Haemophilus influenzae	727	species	2672708	482	390	1.72723e-07
Haemophilus parainfluenzae	729	species	2086875	1724	1682	1.92469e-06
[Haemophilus] ducreyi	730	species	10121291	100	70	0.0
Histophilus somni	731	species	2138367	40	33	0.0
Aggregatibacter aphrophilus	732	species	3520359	174	148	4.3117e-08
[Haemophilus] parasuis	738	species	4546750	87	63	1.88439e-72
Pasteurella multocida	747	species	2546987	167	123	0.0
Gallibacterium anatis	750	species	2694139	77	51	0.0
Rickettsiales	766	order	0	1	0	0.0
Anaplasma centrale	769	species	1206806	16	9	0.0
Anaplasma marginale	770	species	1200061	19	10	0.0
Bartonella	773	genus	0	3	1	0.0
Bartonella bacilliformis	774	species	1444212	14	8	0.0
Coxiella burnetii	777	species	2076694	95	79	0.0
Ehrlichia ruminantium	779	species	2264626	6	5	0.0
Rickettsia	780	genus	0	27	20	0.0
Rickettsia conorii	781	species	1268755	4	1	0.0
Rickettsia prowazekii	782	species	1111249	1	0	0.0
Rickettsia rickettsii	783	species	1265141	2	0	0.0
Orientia tsutsugamushi	784	species	2068019	25	20	0.0
Rickettsia typhi	785	species	1112275	3	2	0.0
Rickettsia akari	786	species	1231060	17	4	0.0
Rickettsia australis	787	species	1323280	22	6	0.0
Rickettsia canadensis	788	species	1155000	23	7	0.0
Bartonella quintana	803	species	1584515	26	14	0.0
Chlamydia	810	genus	0	7	1	0.0
Chlamydia trachomatis	813	species	1376168	143	129	3.55319e-14
Bacteroides	816	genus	0	5	3	0.0
Bacteroides fragilis	817	species	7824806	265	187	5.73581e-07
Bacteroides thetaiotaomicron	818	species	6390542	155	123	3.22486e-07
Bacteroides vulgatus	821	species	5163189	264	237	9.09943e-07
Parabacteroides distasonis	823	species	4811379	58	47	1.73481e-07
Campylobacter gracilis	824	species	2281652	32	17	0.0
Sebaldella termitidis	826	species	4486650	55	42	0.0
Campylobacter ureolyticus	827	species	1641887	17	13	0.0
Fibrobacter succinogenes	833	species	7685639	33	20	0.0
Porphyromonas gingivalis	837	species	2343668	51	47	0.0
Prevotella	838	genus	0	2	0	0.0
Prevotella ruminicola	839	species	3619559	43	24	0.0
Wolinella succinogenes	844	species	2110355	14	4	0.0
Fusobacterium nucleatum	851	species	2948417	523	417	1.87872e-06
Syntrophomonas wolfei	863	species	2936195	63	41	0.0
Dichelobacter nodosus	870	species	1389350	55	47	0.0
Desulfovibrio	872	genus	0	45	0	0.0
Desulfovibrio africanus	873	species	4200534	228	134	0.0
Desulfovibrio desulfuricans	876	species	3366008	463	320	2.25735e-08
Desulfovibrio salexigens	880	species	4289847	30	20	0.0
Desulfovibrio vulgaris	881	species	3802302	560	413	5.99406e-08
Desulfuromonas	890	genus	0	1	0	0.0
Desulfobulbus	893	genus	0	1	0	0.0
Desulfobulbus propionicus	894	species	3851869	152	99	0.0
Desulfococcus multivorans	897	species	4455399	110	82	0.0
Desulfomicrobium baculatum	899	species	3942657	221	133	0.0
Acidaminococcus fermentans	905	species	2329769	78	62	0.0
Megasphaera elsdenii	907	species	2504349	70	44	0.0
Nitrobacter	911	genus	0	11	0	0.0
Nitrobacter hamburgensis	912	species	5011522	762	445	8.77516e-08
Nitrobacter winogradskyi	913	species	3402093	550	262	7.37672e-95
Nitrosomonas	914	genus	0	16	0	0.0
Nitrosomonas europaea	915	species	2812094	124	69	6.13276e-08
Nitrosomonas eutropha	916	species	2781824	85	73	0.0
Thiobacillus	919	genus	0	8	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	102	71	0.0
Starkeya novella	921	species	4765023	1200	775	2.80242e-25
Thiomonas intermedia	926	species	3462095	735	494	2.20912e-08
Halothiobacillus neapolitanus	927	species	2582886	167	90	0.0
Hydrogenobacter	939	genus	0	1	0	0.0
Anaplasmataceae	942	family	0	1	0	0.0
Ehrlichia	943	genus	0	3	0	0.0
Ehrlichia canis	944	species	1315030	16	12	0.0
Ehrlichia chaffeensis	945	species	1174554	11	0	0.0
Anaplasma phagocytophilum	948	species	1493914	5	1	0.0
Neorickettsia risticii	950	species	879977	6	2	0.0
Neorickettsia sennetsu	951	species	859006	5	0	0.0
Wolbachia	953	genus	0	3	0	0.0
Francisella persica	954	species	3057444	6	1	0.0
Bdellovibrio bacteriovorus	959	species	3652240	214	165	4.15537e-08
Herbaspirillum	963	genus	0	75	0	0.0
Herbaspirillum seropedicae	964	species	8221139	1215	657	1.43066e-19
Selenomonas	970	genus	0	4	0	0.0
Selenomonas ruminantium	971	species	3631933	48	30	0.0
Bacteroidetes	976	phylum	0	8	0	0.0
Cytophaga	978	genus	0	2	0	0.0
Cellulophaga lytica	979	species	3795066	147	102	0.0
Pedobacter heparinus	984	species	5167383	101	87	0.0
Cytophaga hutchinsonii	985	species	4433218	237	226	3.42326e-08
Flavobacterium johnsoniae	986	species	5603295	992	791	1.98197e-15
Solitalea canadensis	995	species	5202069	64	39	0.0
Flavobacterium columnare	996	species	6492116	439	331	0.0
Flexibacter litoralis	999	species	4919337	113	107	0.0
Marivirga tractuosa	1006	species	4516490	91	74	0.0
Saprospira grandis	1008	species	4400185	37	33	0.0
Weeksella virosa	1014	species	2272954	74	66	0.0
Capnocytophaga ochracea	1018	species	2612925	415	265	3.83347e-07
Erythrobacter	1041	genus	0	24	0	0.0
Chromatiaceae	1046	family	0	32	0	0.0
Allochromatium vinosum	1049	species	3669074	628	454	2.10299e-33
Ectothiorhodospira	1051	genus	0	6	0	0.0
Halorhodospira halophila	1053	species	2678452	422	271	0.0
Rhodobacter	1060	genus	0	62	0	0.0
Rhodobacter capsulatus	1061	species	3871920	1052	655	6.92661e-20
Rhodobacter sphaeroides	1063	species	5768316	3142	2259	1.5473e-08
Rhodomicrobium	1068	genus	0	13	0	0.0
Rhodomicrobium vannielii	1069	species	4014469	388	300	0.0
Rhodopseudomonas	1073	genus	0	70	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	6945	4542	1.35043e-07
Blastochloris viridis	1079	species	11174693	935	572	7.99848e-09
Rhodospirillum	1081	genus	0	16	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	367	209	1.34777e-61
Rhodospirillum rubrum	1085	species	4379691	458	309	0.0
Chlorobium	1091	genus	0	2	0	0.0
Chlorobium limicola	1092	species	2763181	30	21	0.0
Chlorobium phaeovibrioides	1094	species	1966858	19	8	0.0
Chlorobium phaeobacteroides	1096	species	2935152	108	82	0.0
Chlorobaculum tepidum	1097	species	2154946	160	89	0.0
Pelodictyon luteolum	1100	species	2364842	81	60	0.0
Prosthecochloris aestuarii	1102	species	2579695	42	39	0.0
Chloroflexus aurantiacus	1108	species	5258541	127	0	1.00163e-07
Porphyrobacter	1111	genus	0	28	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	811	501	1.0229e-15
Cyanobacteria	1117	phylum	0	4	0	0.0
Chroococcales	1118	order	0	2	0	0.0
Microcystis	1125	genus	0	1	0	0.0
Microcystis aeruginosa	1126	species	4810004	39	25	0.0
Synechococcus	1129	genus	0	23	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	20	16	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	23	5	0.0
Oscillatoriales	1150	order	0	1	0	0.0
Pseudanabaena	1152	genus	0	1	0	0.0
Nostocaceae	1162	family	0	1	0	0.0
Trichormus azollae	1164	species	5486145	26	21	0.0
Anabaena cylindrica	1165	species	7063285	67	56	0.0
Rivulariaceae	1185	family	0	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	26	25	0.0
Prochlorococcus marinus	1219	species	1879471	129	90	0.0
Proteobacteria	1224	phylum	0	75	0	0.0
Nitrosococcus	1227	genus	0	1	0	0.0
Nitrosococcus oceani	1229	species	3522111	58	38	0.0
Nitrosospira multiformis	1231	species	3234309	73	38	0.0
Nitrospira	1234	genus	0	2	0	0.0
Gammaproteobacteria	1236	class	0	219	14	0.0
Piscirickettsia salmonis	1238	species	10317144	75	58	0.0
Firmicutes	1239	phylum	0	4	0	0.0
Leuconostoc	1243	genus	0	18	0	0.0
Leuconostoc gelidum	1244	species	1966103	96	58	2.406e-07
Leuconostoc mesenteroides	1245	species	1966146	605	445	2.79707e-06
Leuconostoc lactis	1246	species	1788069	4311	4223	1.86899e-05
Oenococcus oeni	1247	species	1780517	34	31	0.0
Leuconostoc carnosum	1252	species	1773468	137	75	1.37998e-07
Pediococcus	1253	genus	0	5	0	0.0
Pediococcus acidilactici	1254	species	2131361	15	10	0.0
Pediococcus pentosaceus	1255	species	1817384	25	18	9.01514e-75
Finegoldia magna	1260	species	1986740	274	242	6.20172e-07
Ruminococcus albus	1264	species	4482087	46	25	0
Micrococcaceae	1268	family	0	322	3	0.0
Micrococcus	1269	genus	0	20	0	0.0
Micrococcus luteus	1270	species	2501097	36877	35637	0.000101325
Dermacoccus nishinomiyaensis	1274	species	3113642	3835	3115	1.43909e-06
Kytococcus sedentarius	1276	species	2785024	3009	1916	1.18171e-06
Staphylococcus	1279	genus	0	24	13	0.0
Staphylococcus aureus	1280	species	7252422	887	489	6.4089e-07
Staphylococcus carnosus	1281	species	2605765	103	31	0.0
Staphylococcus epidermidis	1282	species	3296362	6013	5587	2.093e-05
Staphylococcus haemolyticus	1283	species	2629003	1621	1429	5.89022e-06
Staphylococcus hyicus	1284	species	2472129	47	29	0.0
Staphylococcus simulans	1286	species	2647552	254	189	1.34839e-06
Staphylococcus xylosus	1288	species	8411206	283	197	3.60967e-08
Staphylococcus warneri	1292	species	2560716	3297	2856	2.95139e-05
Staphylococcus schleiferi	1295	species	12494798	161	98	1.93919e-08
Deinococcus	1298	genus	0	35	5	0.0
Deinococcus radiodurans	1299	species	6628921	377	264	1.14469e-08
Streptococcus	1301	genus	0	104	46	0.0
Streptococcus gordonii	1302	species	3335036	1372	1203	1.7178e-06
Streptococcus oralis	1303	species	1958690	1039	872	3.07434e-07
Streptococcus salivarius	1304	species	3636237	2198	1776	1.59337e-06
Streptococcus sanguinis	1305	species	2388435	3169	3035	3.14607e-06
Streptococcus suis	1307	species	2683756	154	90	5.70531e-08
Streptococcus thermophilus	1308	species	3463400	12726	12166	9.61096e-05
Streptococcus mutans	1309	species	2017559	67	61	0.0
Streptococcus agalactiae	1311	species	5721038	145	76	3.18298e-08
Streptococcus pneumoniae	1313	species	2272871	2322	1580	1.98908e-06
Streptococcus pyogenes	1314	species	4096430	136	59	3.05317e-16
Streptococcus parasanguinis	1318	species	2162630	453	357	1.52814e-07
Streptococcus anginosus	1328	species	2557124	230	148	2.29975e-07
Streptococcus dysgalactiae	1334	species	2149105	104	26	4.56723e-07
Streptococcus equi	1336	species	2140495	56	44	7.15628e-08
Streptococcus intermedius	1338	species	1963517	166	120	3.33013e-07
Streptococcus iniae	1346	species	2086959	29	27	0.0
Streptococcus parauberis	1348	species	2143887	8	5	0.0
Streptococcus uberis	1349	species	1852352	39	32	3.46532e-66
Enterococcus	1350	genus	0	16	0	0.0
Enterococcus faecalis	1351	species	3401628	96	45	1.35497e-07
Enterococcus faecium	1352	species	5898717	177	121	6.49402e-08
Enterococcus gallinarum	1353	species	3821349	31	17	0.0
Enterococcus hirae	1354	species	2908247	31	7	0.0
Lactococcus	1357	genus	0	8	0	0.0
Lactococcus lactis	1358	species	2704731	3079	2785	2.12948e-05
Lactococcus garvieae	1363	species	1957049	36	22	0.0
Lactococcus piscium	1364	species	2503066	115	29	6.31069e-72
Planococcus kocurii	1374	species	3485580	53	40	0.0
Aerococcus	1375	genus	0	4	2	0.0
Aerococcus urinae	1376	species	2027618	30	14	8.94178e-60
Aerococcus viridans	1377	species	2199877	122	88	1.04867e-07
Atopobium	1380	genus	0	2	0	0.0
Atopobium parvulum	1382	species	1543805	166	153	0.0
Bacillales	1385	order	0	62	0	0.0
Bacillus	1386	genus	0	34	6	0.0
Bacillus amyloliquefaciens	1390	species	5608910	91	18	0.0
Bacillus anthracis	1392	species	17446789	74	4	2.2878e-33
Brevibacillus brevis	1393	species	6296436	32	28	0.0
Bacillus cereus	1396	species	9676532	372	148	4.94026e-07
Bacillus coagulans	1398	species	4327944	99	54	2.80522e-07
Bacillus licheniformis	1402	species	8559910	51	10	0.0
Bacillus megaterium	1404	species	5334474	90	47	4.26735e-08
Bacillus mycoides	1405	species	11312355	80	48	0.0
Paenibacillus polymyxa	1406	species	6883167	110	54	0.0
Bacillus pumilus	1408	species	20721195	80	52	3.66196e-09
Bacillus sp.	1409	species	4233615	13	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	17	14	0.0
Lysinibacillus sphaericus	1421	species	14371778	33	12	0.0
Geobacillus stearothermophilus	1422	species	3676494	25	0	0.0
Bacillus subtilis	1423	species	7550081	149	52	1.00747e-146
Parageobacillus thermoglucosidans	1426	species	5935916	47	26	0.0
Bacillus thuringiensis	1428	species	10269592	387	121	2.86445e-15
Amphibacillus xylanus	1449	species	2569486	19	15	0.0
Bacillus atrophaeus	1452	species	4171548	11	10	0.0
Geobacillus kaustophilus	1462	species	3592666	35	1	0.0
Paenibacillus larvae	1464	species	4056006	20	19	0.0
Brevibacillus laterosporus	1465	species	5153859	29	16	0.0
Bacillus methanolicus	1471	species	3425208	39	34	0.0
Sporosarcina psychrophila	1476	species	4674191	17	8	0.0
Bacillus simplex	1478	species	5521719	14	10	0.0
Bacillus smithii	1479	species	3381292	40	31	4.48824e-08
Clostridium	1485	genus	0	3	1	0.0
Clostridium acetobutylicum	1488	species	4136895	26	18	0.0
Clostridium botulinum	1491	species	4637504	127	103	0.0
Clostridium butyricum	1492	species	13843423	31	25	1.09627e-08
Clostridium cellulovorans	1493	species	5262222	17	13	0.0
Clostridioides difficile	1496	species	6297836	104	94	1.50236e-07
Clostridium formicaceticum	1497	species	4586755	38	9	0.0
Clostridium pasteurianum	1501	species	7159922	107	81	0.0
Clostridium perfringens	1502	species	6907798	71	66	0.0
Clostridium sporogenes	1509	species	8284974	20	13	0.0
[Clostridium] stercorarium	1510	species	4042789	5	3	0.0
Acetoanaerobium sticklandii	1511	species	2715461	31	23	0.0
Clostridium tetani	1513	species	2869591	35	32	0.0
