name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Rhizobium leguminosarum	384	species	7369497	234	142	0.0
Rhizobium phaseoli	396	species	87841097	77	30	0.0
Rhizobium tropici	398	species	6686334	53	25	0.0
Neorhizobium galegae	399	species	6434105	115	72	2.52971e-05
Methylococcaceae	403	family	0	3	0	0.0
Methylobacillus	404	genus	0	1	0	0.0
Methylobacillus flagellatus	405	species	2971517	12	6	0.000129575
Methylobacterium	407	genus	0	22	0	0.0
Methylobacterium extorquens	408	species	6163878	210	126	5.28123e-05
Methylococcus capsulatus	414	species	3304561	42	31	0.0
Methylomonas methanica	421	species	5051681	4	1	0.0
Acetobacteraceae	433	family	0	3	0	0.0
Acetobacter pasteurianus	438	species	3216979	10	7	0.0
Gluconobacter oxydans	442	species	3306867	50	38	0.0
Legionellaceae	444	family	0	1	0	0.0
Legionella pneumophila	446	species	15688009	8	7	0.0
Legionella hackeliae	449	species	3570857	1	1	0.0
Legionella longbeachae	450	species	4149158	4	4	0.0
Tatlockia micdadei	451	species	3310028	1	1	0.0
Acinetobacter	469	genus	0	5	3	0.0
Acinetobacter baumannii	470	species	11595472	735	602	0.00243317
Moraxella catarrhalis	480	species	2846413	51	51	0.000628972
Neisseria gonorrhoeae	485	species	4967431	21	6	0.0
Neisseria lactamica	486	species	2220606	44	27	0.0
Neisseria meningitidis	487	species	8508873	102	72	0
Neisseria elongata	495	species	2256647	31	24	0.0
Thermomicrobium roseum	500	species	2920744	9	8	0.0
Kingella kingae	504	species	2140065	4	2	0.0
Alcaligenaceae	506	family	0	21	0	0.0
Alcaligenes faecalis	511	species	4248684	33	18	0.0
Bordetella	517	genus	0	65	0	0.0
Bordetella bronchiseptica	518	species	6491145	215	72	9.91434e-83
Bordetella parapertussis	519	species	4815611	161	11	6.78144e-05
Bordetella pertussis	520	species	48698463	91	28	0
Bordetella avium	521	species	3732255	30	13	0.0
Acidiphilium cryptum	524	species	3963080	56	15	0.0
Ochrobactrum	528	genus	0	1	0	0.0
Ochrobactrum anthropi	529	species	5053471	43	18	3.46971e-05
Beijerinckia indica	533	species	4418616	17	12	0.0
Chromobacterium	535	genus	0	4	0	0.0
Chromobacterium violaceum	536	species	4751080	115	42	0.0
Zymomonas mobilis	542	species	2426073	13	9	0.0
Enterobacteriaceae	543	family	0	36	0	0.0
Citrobacter	544	genus	0	5	0	0.0
Citrobacter koseri	545	species	4735357	36	29	6.9068e-05
Citrobacter freundii	546	species	16193243	92	32	1.2516e-33
Enterobacter	547	genus	0	50	2	0.0
[Enterobacter] aerogenes	548	species	10750562	109	70	0.000174194
Pantoea agglomerans	549	species	9924054	123	102	0.000575041
Enterobacter cloacae	550	species	10083180	391	75	0.00101272
Erwinia	551	genus	0	1	0	0.0
Erwinia amylovora	552	species	3869718	13	3	0.0
Pantoea ananatis	553	species	4842757	45	42	0.000101198
Pectobacterium carotovorum	554	species	4852842	46	29	0.0
Escherichia	561	genus	0	1	0	0.0
Escherichia coli	562	species	12319210	182	33	6.72206e-05
Shimwellia blattae	563	species	4158725	18	9	0.0
Escherichia fergusonii	564	species	4643861	8	4	0.0
Hafnia alvei	569	species	6928293	76	51	0.0
Klebsiella	570	genus	0	31	0	0.0
Klebsiella oxytoca	571	species	16779606	742	385	0.000795148
Klebsiella pneumoniae	573	species	15713353	334	127	0.000394906
Morganella morganii	582	species	3853791	2	1	0.0
Proteus mirabilis	584	species	5337360	10	1	0.0
Proteus vulgaris	585	species	3794983	6	0	0.0
Providencia stuartii	588	species	6521015	3	2	0.0
Serratia	613	genus	0	25	0	0.0
Serratia liquefaciens	614	species	7946985	99	62	6.15792e-05
Serratia marcescens	615	species	8465231	363	197	1.76534e-46
Shigella	620	genus	0	13	0	0.0
Shigella boydii	621	species	4698475	18	0	3.85785e-62
Shigella dysenteriae	622	species	4560911	8	0	2.87538e-114
Shigella flexneri	623	species	4763519	29	1	0
Shigella sonnei	624	species	6798914	17	0	0
Xenorhabdus nematophila	628	species	4586662	13	3	0.0
Yersinia	629	genus	0	3	1	0.0
Yersinia enterocolitica	630	species	14308813	30	19	0.0
Yersinia intermedia	631	species	4859749	41	40	0.000468868
Yersinia pestis	632	species	7124135	16	6	0.0
Yersinia pseudotuberculosis	633	species	9565781	9	3	0.0
Edwardsiella	635	genus	0	2	0	0.0
Edwardsiella tarda	636	species	3717889	23	2	0.0
Vibrionaceae	641	family	0	2	0	0.0
Aeromonas	642	genus	0	13	0	0.0
Aeromonas hydrophila	644	species	7739252	265	199	6.30924e-05
Aeromonas salmonicida	645	species	5040536	33	22	0
Aeromonas media	651	species	4788430	57	35	0.000169947
Aeromonas schubertii	652	species	4400034	21	7	0
Aeromonas veronii	654	species	7214925	104	63	2.66259e-73
Vibrio	662	genus	0	6	1	0.0
Vibrio alginolyticus	663	species	8138835	3	2	0.0
Vibrio cholerae	666	species	6170861	13	8	0.0
Aliivibrio fischeri	668	species	4273718	2	1	0.0
Vibrio harveyi	669	species	11920371	2	1	0.0
Vibrio parahaemolyticus	670	species	10344823	21	14	0
Vibrio vulnificus	672	species	10215744	8	5	0.0
Grimontia hollisae	673	species	3998273	12	11	0.0
Vibrio mimicus	674	species	8922704	6	5	0.0
Vibrio fluvialis	676	species	4827724	14	10	0.0
Vibrio campbellii	680	species	12090206	11	10	0.0
Vibrio natriegens	691	species	10692018	10	4	0.0
Plesiomonas shigelloides	703	species	3405979	3	1	0.0
Pasteurellaceae	712	family	0	3	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	12	8	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	17	5	0.0
Actinobacillus suis	716	species	2501598	1	1	0.0
Actinobacillus equuli	718	species	2431533	4	1	0.0
Haemophilus influenzae	727	species	2672708	52	50	0.0
Haemophilus parainfluenzae	729	species	2086875	60	60	0.000389951
[Haemophilus] ducreyi	730	species	10121291	14	11	0
Histophilus somni	731	species	2138367	16	16	0.0
Aggregatibacter aphrophilus	732	species	3520359	7	6	0.0
[Haemophilus] parasuis	738	species	4546750	8	6	0.0
Pasteurella multocida	747	species	2546987	8	6	0.0
Gallibacterium anatis	750	species	2694139	5	4	0.0
Anaplasma marginale	770	species	1200061	1	1	0.0
Bartonella bacilliformis	774	species	1444212	4	4	0.0
Coxiella burnetii	777	species	2076694	4	4	0.0
Rickettsia	780	genus	0	3	2	0.0
Rickettsia conorii	781	species	1268755	1	0	0.0
Orientia tsutsugamushi	784	species	2068019	5	5	0.0
Rickettsia akari	786	species	1231060	1	0	0.0
Rickettsia australis	787	species	1323280	3	2	0.0
Rickettsia canadensis	788	species	1155000	1	1	0.0
Bartonella quintana	803	species	1584515	1	1	0.0
Chlamydia trachomatis	813	species	1376168	4	1	0.0
Bacteroides fragilis	817	species	7824806	26	26	0.0001456
Bacteroides thetaiotaomicron	818	species	6390542	16	15	2.54682e-05
Bacteroides vulgatus	821	species	5163189	12	8	6.30447e-05
Parabacteroides distasonis	823	species	4811379	2	2	0.0
Campylobacter gracilis	824	species	2281652	4	4	7.13324e-05
Sebaldella termitidis	826	species	4486650	4	4	0.0
Campylobacter ureolyticus	827	species	1641887	3	3	0.0
Fibrobacter succinogenes	833	species	7685639	7	2	0.0
Porphyromonas gingivalis	837	species	2343668	9	9	0.0
Prevotella ruminicola	839	species	3619559	3	3	0.0
Wolinella succinogenes	844	species	2110355	2	2	0.0
Fusobacterium nucleatum	851	species	2948417	43	37	0.0
Syntrophomonas wolfei	863	species	2936195	9	8	0.0
Dichelobacter nodosus	870	species	1389350	3	2	0.0
Desulfovibrio	872	genus	0	1	0	0.0
Desulfovibrio africanus	873	species	4200534	15	9	0.0
Desulfovibrio desulfuricans	876	species	3366008	23	15	0.0
Desulfovibrio salexigens	880	species	4289847	1	1	0.0
Desulfovibrio vulgaris	881	species	3802302	59	43	0.0
Desulfobulbus propionicus	894	species	3851869	24	13	0.0
Desulfococcus multivorans	897	species	4455399	1	0	0.0
Desulfomicrobium baculatum	899	species	3942657	8	5	0.0
Megasphaera elsdenii	907	species	2504349	12	6	0.0
Nitrobacter hamburgensis	912	species	5011522	39	14	0.0
Nitrobacter winogradskyi	913	species	3402093	17	5	0.0
Nitrosomonas	914	genus	0	1	0	0.0
Nitrosomonas europaea	915	species	2812094	5	2	0.0
Nitrosomonas eutropha	916	species	2781824	5	4	0.0
Thiobacillus	919	genus	0	3	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	34	28	0.0
Starkeya novella	921	species	4765023	67	39	0.0
Thiomonas intermedia	926	species	3462095	56	45	0.0
Halothiobacillus neapolitanus	927	species	2582886	14	11	0.0
Ehrlichia canis	944	species	1315030	1	1	0.0
Neorickettsia risticii	950	species	879977	3	0	0.0
Neorickettsia sennetsu	951	species	859006	3	0	0.0
Francisella persica	954	species	3057444	6	5	0.0
Bdellovibrio bacteriovorus	959	species	3652240	8	7	0.0
Herbaspirillum	963	genus	0	3	0	0.0
Herbaspirillum seropedicae	964	species	8221139	128	75	0
Selenomonas ruminantium	971	species	3631933	9	5	0.0
Bacteroidetes	976	phylum	0	2	0	0.0
Cellulophaga lytica	979	species	3795066	18	15	0.0
Pedobacter heparinus	984	species	5167383	18	11	0.0
Cytophaga hutchinsonii	985	species	4433218	26	22	0.0
Flavobacterium johnsoniae	986	species	5603295	203	173	2.90464e-05
Solitalea canadensis	995	species	5202069	8	5	0.0
Flavobacterium columnare	996	species	6492116	44	34	0.0
Flexibacter litoralis	999	species	4919337	7	7	0.0
Marivirga tractuosa	1006	species	4516490	8	4	0.0
Saprospira grandis	1008	species	4400185	7	7	0.0
Weeksella virosa	1014	species	2272954	10	10	0.0
Capnocytophaga ochracea	1018	species	2612925	9	6	0.0
Erythrobacter	1041	genus	0	3	0	0.0
Chromatiaceae	1046	family	0	3	0	0.0
Allochromatium vinosum	1049	species	3669074	24	12	0.0
Ectothiorhodospira	1051	genus	0	1	0	0.0
Halorhodospira halophila	1053	species	2678452	27	18	0.0
Rhodobacter	1060	genus	0	3	0	0.0
Rhodobacter capsulatus	1061	species	3871920	84	65	0.0
Rhodobacter sphaeroides	1063	species	5768316	203	156	0.0
Rhodomicrobium vannielii	1069	species	4014469	32	26	0.0
Rhodopseudomonas	1073	genus	0	1	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	443	268	3.00962e-05
Blastochloris viridis	1079	species	11174693	42	18	0.0
Rhodospirillum	1081	genus	0	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	34	25	0.0
Rhodospirillum rubrum	1085	species	4379691	37	21	0.0
Chlorobium limicola	1092	species	2763181	9	9	0.0
Chlorobium phaeovibrioides	1094	species	1966858	5	1	0.0
Chlorobium phaeobacteroides	1096	species	2935152	17	13	0.0
Chlorobaculum tepidum	1097	species	2154946	6	1	0.0
Pelodictyon luteolum	1100	species	2364842	1	1	0.0
Prosthecochloris aestuarii	1102	species	2579695	6	4	0.0
Chloroflexus aurantiacus	1108	species	5258541	4	0	0.0
Porphyrobacter	1111	genus	0	3	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	37	23	0.0
Microcystis aeruginosa	1126	species	4810004	5	3	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	2	2	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	2	2	0.0
Oscillatoriales	1150	order	0	1	0	0.0
Nostocaceae	1162	family	0	1	0	0.0
Trichormus azollae	1164	species	5486145	12	7	0.0
Anabaena cylindrica	1165	species	7063285	6	4	0.0
Calothrix	1186	genus	0	1	0	0.0
Fischerella	1190	genus	0	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	3	2	0.0
Prochlorococcus marinus	1219	species	1879471	27	22	0.0
Proteobacteria	1224	phylum	0	1	0	0.0
Nitrosococcus oceani	1229	species	3522111	17	5	0.0
Nitrosospira multiformis	1231	species	3234309	16	4	0.0
Nitrospira	1234	genus	0	1	0	0.0
Gammaproteobacteria	1236	class	0	69	0	0.0
Piscirickettsia salmonis	1238	species	10317144	3	3	0.0
Leuconostoc gelidum	1244	species	1966103	12	12	8.27809e-05
Leuconostoc mesenteroides	1245	species	1966146	24	22	0.000662233
Leuconostoc lactis	1246	species	1788069	2	0	0
Oenococcus oeni	1247	species	1780517	6	6	0.0
Leuconostoc carnosum	1252	species	1773468	20	20	9.17726e-05
Pediococcus pentosaceus	1255	species	1817384	1	1	0.0
Finegoldia magna	1260	species	1986740	28	26	8.1921e-05
Ruminococcus albus	1264	species	4482087	9	6	0.0
Micrococcaceae	1268	family	0	14	0	0.0
Micrococcus	1269	genus	0	1	0	0.0
Micrococcus luteus	1270	species	2501097	1747	1695	0.0115144
Dermacoccus nishinomiyaensis	1274	species	3113642	168	146	0.0
Kytococcus sedentarius	1276	species	2785024	411	382	0.00422334
Staphylococcus	1279	genus	0	6	4	0.0
Staphylococcus aureus	1280	species	7252422	213	107	0.00050719
Staphylococcus carnosus	1281	species	2605765	29	20	0.000125974
Staphylococcus epidermidis	1282	species	3296362	816	736	0.00908258
Staphylococcus haemolyticus	1283	species	2629003	1405	1341	0.012344
Staphylococcus hyicus	1284	species	2472129	7	7	0.0
Staphylococcus simulans	1286	species	2647552	25	13	0
Staphylococcus xylosus	1288	species	8411206	353	341	0.00011622
Staphylococcus warneri	1292	species	2560716	1396	1238	0.0314343
Staphylococcus schleiferi	1295	species	12494798	32	16	1.4036e-199
Deinococcus	1298	genus	0	1	0	0.0
Deinococcus radiodurans	1299	species	6628921	26	20	0.0
Streptococcaceae	1300	family	0	1	0	0.0
Streptococcus	1301	genus	0	2	1	0.0
Streptococcus gordonii	1302	species	3335036	931	913	0.00423182
Streptococcus oralis	1303	species	1958690	89	65	0
Streptococcus salivarius	1304	species	3636237	46	33	0.000138937
Streptococcus sanguinis	1305	species	2388435	70	60	7.44304e-05
Streptococcus suis	1307	species	2683756	22	17	1.18203e-306
Streptococcus thermophilus	1308	species	3463400	859	839	0.0143526
Streptococcus mutans	1309	species	2017559	3	3	0.0
Streptococcus agalactiae	1311	species	5721038	16	11	0
Streptococcus pneumoniae	1313	species	2272871	421	300	0.00406741
Streptococcus pyogenes	1314	species	4096430	5	4	0.0
Streptococcus parasanguinis	1318	species	2162630	41	34	7.54016e-05
Streptococcus anginosus	1328	species	2557124	32	30	0.0
Streptococcus dysgalactiae	1334	species	2149105	10	6	0.0
Streptococcus equi	1336	species	2140495	1	1	0.0
Streptococcus intermedius	1338	species	1963517	15	12	0.0
Streptococcus iniae	1346	species	2086959	3	3	0.0
Streptococcus parauberis	1348	species	2143887	4	3	0.0
Streptococcus uberis	1349	species	1852352	5	1	0.0
Enterococcus	1350	genus	0	1	0	0.0
Enterococcus faecalis	1351	species	3401628	34	15	0
Enterococcus faecium	1352	species	5898717	40	28	0.00017733
Enterococcus gallinarum	1353	species	3821349	5	1	0
Enterococcus hirae	1354	species	2908247	15	10	0.0
Lactococcus lactis	1358	species	2704731	785	753	0.0127087
Lactococcus garvieae	1363	species	1957049	4	4	0.0
Lactococcus piscium	1364	species	2503066	10	7	0
Planococcus kocurii	1374	species	3485580	2	2	0.0
Aerococcus urinae	1376	species	2027618	7	7	0.0
Aerococcus viridans	1377	species	2199877	19	17	0.000223074
Atopobium parvulum	1382	species	1543805	6	5	0.0
Bacillales	1385	order	0	8	0	0.0
Bacillus	1386	genus	0	9	1	0.0
Bacillus amyloliquefaciens	1390	species	5608910	11	5	0.0
Bacillus anthracis	1392	species	17446789	6	3	0.0
Brevibacillus brevis	1393	species	6296436	24	22	0.0
Bacillus cereus	1396	species	9676532	53	28	5.04589e-05
Bacillus coagulans	1398	species	4327944	44	42	0.000150423
Bacillus licheniformis	1402	species	8559910	10	8	5.70412e-05
Bacillus megaterium	1404	species	5334474	22	10	0.0
Bacillus mycoides	1405	species	11312355	17	10	0.0
Paenibacillus polymyxa	1406	species	6883167	42	31	0.0
Bacillus pumilus	1408	species	20721195	14	10	0.0
Bacillus sp.	1409	species	4233615	3	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	12	12	3.47645e-05
Lysinibacillus sphaericus	1421	species	14371778	8	6	0.0
Geobacillus stearothermophilus	1422	species	3676494	7	5	0.0
Bacillus subtilis	1423	species	7550081	43	23	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	19	9	0.0
Bacillus thuringiensis	1428	species	10269592	59	20	0
Amphibacillus xylanus	1449	species	2569486	3	2	0.0
Bacillus atrophaeus	1452	species	4171548	4	1	0.0
Geobacillus kaustophilus	1462	species	3592666	4	2	0.0
Paenibacillus larvae	1464	species	4056006	1	0	0.0
Brevibacillus laterosporus	1465	species	5153859	5	2	0.0
Bacillus methanolicus	1471	species	3425208	6	5	0.0
Sporosarcina psychrophila	1476	species	4674191	2	1	0.0
Bacillus simplex	1478	species	5521719	16	15	0.0
Bacillus smithii	1479	species	3381292	7	6	0.0
Clostridium acetobutylicum	1488	species	4136895	3	3	0.0
Clostridium botulinum	1491	species	4637504	40	33	0.0
Clostridium butyricum	1492	species	13843423	6	3	0.0
Clostridium cellulovorans	1493	species	5262222	4	4	0.0
Clostridioides difficile	1496	species	6297836	19	16	0
Clostridium formicaceticum	1497	species	4586755	7	6	0.0
Clostridium pasteurianum	1501	species	7159922	24	11	0.0
Clostridium perfringens	1502	species	6907798	6	5	0.0
Clostridium sporogenes	1509	species	8284974	7	6	0.0
[Clostridium] stercorarium	1510	species	4042789	2	1	0.0
Acetoanaerobium sticklandii	1511	species	2715461	7	6	0.0
Clostridium tetani	1513	species	2869591	8	8	0.0
Ruminiclostridium thermocellum	1515	species	3634338	5	5	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	19	19	0.0
Clostridium tyrobutyricum	1519	species	3134437	3	2	0.0
Clostridium beijerinckii	1520	species	6161692	12	12	0.0
[Clostridium] cellulolyticum	1521	species	4068724	9	9	0.0
Moorella thermoacetica	1525	species	5377887	6	3	0.0
Clostridium kluyveri	1534	species	3989551	3	3	0.0
Clostridium ljungdahlii	1538	species	4630065	5	0	0.0
Clostridium novyi	1542	species	2547720	5	5	0.0
Clostridium scatologenes	1548	species	5749410	10	7	0.0
Gottschalkia acidurici	1556	species	3108248	11	10	0.0
Clostridium baratii	1561	species	3338630	6	6	0.0
Desulfosporosinus orientis	1563	species	5863081	3	2	0.0
Desulfotomaculum ruminis	1564	species	3969014	7	6	0.0
Desulfotomaculum nigrificans	1565	species	2892255	7	3	0.000112546
Halobacillus halophilus	1570	species	4170008	1	1	0.0
Clavibacter	1573	genus	0	5	0	0.0
Leifsonia xyli	1575	species	2955779	101	72	0.0
Lactobacillus	1578	genus	0	1	0	0.0
Lactobacillus acidophilus	1579	species	2018718	3	1	0.0
Lactobacillus brevis	1580	species	2493592	3	3	0.0
Lactobacillus buchneri	1581	species	2575738	3	1	0.0
Lactobacillus casei	1582	species	3039836	15	6	1.1515e-317
Lactobacillus delbrueckii	1584	species	1920382	1	1	0.0
Lactobacillus helveticus	1587	species	3148198	24	13	0.000399622
Lactobacillus plantarum	1590	species	8684028	6	5	1.91565e-05
Lactobacillus gasseri	1596	species	1894360	7	3	0.0
Lactobacillus paracasei	1597	species	4200086	5	3	4.05657e-05
Lactobacillus reuteri	1598	species	2811237	5	4	7.16637e-28
Lactobacillus sakei	1599	species	1884661	1	1	0.0
Lactobacillus acetotolerans	1600	species	1704859	3	2	0.0
Lactobacillus amylovorus	1604	species	1977087	3	1	0.0
Lactobacillus fermentum	1613	species	2108824	7	2	0
Lactobacillus salivarius	1624	species	2663133	25	23	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	5	4	0.0
Listeria ivanovii	1638	species	3701623	14	9	0.0
Listeria monocytogenes	1639	species	5926303	44	22	6.62247e-144
Listeria seeligeri	1640	species	2797636	7	6	0.0
Listeria innocua	1642	species	3093113	24	9	0
Listeria welshimeri	1643	species	2814130	8	3	0.0
Renibacterium salmoninarum	1646	species	3155250	8	4	0.000103294
Actinomyces	1654	genus	0	2	0	0.0
Trueperella pyogenes	1661	species	3453353	1	1	0.0
Arthrobacter	1663	genus	0	3	0	0.0
Bifidobacterium	1678	genus	0	4	1	0.0
Bifidobacterium adolescentis	1680	species	3233293	6	4	5.76633e-05
Bifidobacterium bifidum	1681	species	2209322	27	22	0.000515674
Bifidobacterium angulatum	1683	species	2043306	13	13	0.0
Bifidobacterium asteroides	1684	species	2167304	19	15	0.0
Bifidobacterium breve	1685	species	2328021	25	15	0.000559293
Bifidobacterium catenulatum	1686	species	2079525	4	1	4.77158e-37
Bifidobacterium coryneforme	1687	species	1755151	2	0	0.0
Bifidobacterium dentium	1689	species	2636018	3	3	0.0
Bifidobacterium indicum	1691	species	1734546	3	1	0.0
Bifidobacterium pseudolongum	1694	species	2032698	12	8	0.0
Brevibacterium linens	1703	species	8072179	56	32	0.0
Corynebacterium stationis	1705	species	2853666	15	13	0.0
Cellulomonas	1707	genus	0	3	0	0.0
Cellulomonas fimi	1708	species	4266344	75	57	3.81593e-05
Cellulomonas flavigena	1711	species	4123179	44	26	0.0
Corynebacterium	1716	genus	0	16	3	0.0
Corynebacterium diphtheriae	1717	species	2468991	16	13	0.0
Corynebacterium glutamicum	1718	species	6155998	21	8	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	6	3	0.0
Corynebacterium callunae	1721	species	2928683	17	10	5.64046e-05
Corynebacterium variabile	1727	species	3433007	56	32	0
Peptoclostridium acidaminophilum	1731	species	3055036	3	3	0.0
Eubacterium limosum	1736	species	4233519	16	8	0.0
Propionibacterium freudenreichii	1744	species	2646865	31	23	0.000123035
Propionibacterium acnes	1747	species	3361368	5178	5069	0.136138
Acidipropionibacterium acidipropionici	1748	species	7323316	51	36	2.22315e-05
Pseudopropionibacterium propionicum	1750	species	3449360	41	39	4.72004e-05
Actinobacteria	1760	class	0	31	1	0.0
Mycobacteriaceae	1762	family	0	1	0	0.0
Mycobacterium	1763	genus	0	48	16	0.0
Mycobacterium avium	1764	species	6028446	97	54	0.0
Mycobacterium bovis	1765	species	6302864	24	0	0.0
Mycobacterium fortuitum	1766	species	6254616	83	14	4.45697e-05
Mycobacterium intracellulare	1767	species	5374059	57	4	0.0
Mycobacterium kansasii	1768	species	6489764	14	12	0.0
Mycobacterium leprae	1769	species	3268137	9	4	0.0
Mycobacterium phlei	1771	species	5349645	57	43	0.0
Mycobacterium smegmatis	1772	species	20962296	54	34	0.0
Mycobacterium tuberculosis	1773	species	7403540	24	0	0.0
