name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Xenorhabdus	626	genus	0	1	0	0.0
Xenorhabdus nematophila	628	species	4586662	1	0	0.0
Yersinia	629	genus	0	16	0	0.0
Yersinia enterocolitica	630	species	8483315	63	35	3.25587e-06
Yersinia pestis	632	species	6906928	221	90	1.47901e-05
Yersinia pseudotuberculosis	633	species	9565781	98	2	9.45693e-18
Edwardsiella	635	genus	0	2	0	0.0
Edwardsiella tarda	636	species	3870830	25	4	0.0
Vibrionaceae	641	family	0	2	0	0.0
Aeromonas	642	genus	0	5	0	0.0
Aeromonas salmonicida	645	species	5040536	1	0	0.0
Aeromonas media	651	species	4788430	14	8	0.0
Vibrio	662	genus	0	267	0	0.0
Vibrio cholerae	666	species	5494804	4	1	0.0
Aliivibrio fischeri	668	species	4273718	1	0	0.0
Vibrio parahaemolyticus	670	species	6861322	4	3	0.0
Vibrio campbellii	680	species	12090206	3	2	0.0
Pasteurellaceae	712	family	0	10	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2759904	22	18	0.0
Actinobacillus suis	716	species	2501598	2	0	0.0
Haemophilus influenzae	727	species	2520273	14	1	0.0
[Haemophilus] ducreyi	730	species	1698955	11	6	0.0
Histophilus somni	731	species	2138367	3	2	0.0
Aggregatibacter aphrophilus	732	species	3520359	3	2	0.0
[Haemophilus] parasuis	738	species	3407980	2	1	0.0
Pasteurella	745	genus	0	17	0	0.0
Pasteurella multocida	747	species	2290380	4	4	0.0
Anaplasma marginale	770	species	1200061	1	0	0.0
Coxiella burnetii	777	species	2067677	1	1	0.0
Orientia tsutsugamushi	784	species	2068019	1	1	0.0
Porphyromonas	836	genus	0	1	0	0.0
Fusobacterium nucleatum	851	species	2948417	1	1	0.0
Desulfomicrobium baculatum	899	species	3942657	1	1	0.0
Acidaminococcus fermentans	905	species	2329769	1	0	0.0
Nitrosomonas	914	genus	0	1972	0	0.0
Nitrosomonas eutropha	916	species	2781824	439	0	0.0
Thiomonas intermedia	926	species	3462095	1	1	0.0
Halothiobacillus neapolitanus	927	species	2582886	2	2	0.0
Ehrlichia chaffeensis	945	species	1174554	1	0	0.0
Anaplasma phagocytophilum	948	species	1476820	1	0	0.0
Wolbachia	953	genus	0	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3608671	1	0	0.0
Selenomonas ruminantium	971	species	3631933	1	0	0.0
Saprospira grandis	1008	species	4400185	2	2	0.0
Chlorobium	1091	genus	0	1	0	0.0
Pelodictyon	1099	genus	0	1	0	0.0
Pelodictyon luteolum	1100	species	2364842	3	3	0.0
Prosthecochloris aestuarii	1102	species	2579695	1	0	0.0
Nitrosococcus oceani	1229	species	3522111	1	0	0.0
Gammaproteobacteria	1236	class	0	180	0	0.0
Piscirickettsia salmonis	1238	species	5102706	1	1	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	1	0	0.0
Streptococcus oralis	1303	species	1958690	1	0	0.0
Streptococcus pneumoniae	1313	species	2343121	8	7	2.65615e-05
Enterococcus faecium	1352	species	3937170	1	1	0.0
Bacillus pumilus	1408	species	13099766	1	1	0.0
Bacillus thuringiensis	1428	species	8897292	1	1	0.0
Clostridium botulinum	1491	species	4398179	1	1	0.0
Clostridium ljungdahlii	1538	species	4630065	1	0	0.0
Corynebacterium glutamicum	1718	species	5134490	1	1	1.73162e-06
Corynebacterium pseudotuberculosis	1719	species	4525399	1	1	0.0
Streptomyces ambofaciens	1889	species	8393598	1	1	0.0
Ureaplasma urealyticum	2130	species	874478	1	0	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Thermotogales	2419	order	0	1	0	0.0
Halomonas	2745	genus	0	1	0	0.0
Halomonas elongata	2746	species	4061296	1	0	0.0
Myoviridae	10662	family	126904	77	0	0.0
Enterobacteria phage Mu	10677	species	36717	154	0	7.74364e-15
Enterobacteria phage phi80	10713	species	46150	7	0	1.84038e-19
Podoviridae	10744	family	64274	1	0	0.0
Shigella phage Sf6	10761	species	39043	405	2	8.12539e-15
Cronobacter sakazakii	28141	species	5430462	139	2	1.10949e-24
Serratia proteamaculans	28151	species	5495657	4	0	6.93276e-27
Yersinia kristensenii	28152	species	4496569	1	0	0.0
Mycoplasma penetrans	28227	species	1358633	5	1	0.0
Thermodesulfovibrio yellowstonii	28262	species	2003803	2	0	0.0
Salmonella enterica	28901	species	6059287	45853	4029	0.00549268
Cellulosilyticum lentocellum	29360	species	4714237	1	1	0.0
Legionella oakridgensis	29423	species	2773209	1	0	0.0
Pseudomonas savastanoi	29438	species	6112448	1	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	1	0	0.0
Yersinia aldovae	29483	species	4471090	8	1	0.0
Yersinia frederiksenii	29484	species	4550894	1	0	0.0
Yersinia rohdei	29485	species	4372253	5	1	0.0
Yersinia ruckeri	29486	species	7304941	20	4	7.26883e-20
Vibrio furnissii	29494	species	4916408	1	0	0.0
Taylorella equigenitalis	29575	species	1713991	2	1	0.0
Kingella	32257	genus	0	20	0	0.0
Rahnella	34037	genus	0	4	0	0.0
Rahnella aquatilis	34038	species	5656799	8	1	0.0
Acholeplasma oculi	35623	species	1587120	1	0	0.0
Citrobacter amalonaticus	35703	species	5875351	380	13	2.10057e-06
Enterobacteria phage HK97	37554	species	39732	26	0	8.30203e-18
Xenorhabdus bovienii	40576	species	4523083	2	0	0.0
Xenorhabdus poinarii	40577	species	3659523	5	1	0.0
Pseudomonas denitrificans	43306	species	5696307	2	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	0	0.0
Rothia mucilaginosa	43675	species	2278659	1	1	0.0
Tolumonas auensis	43948	species	3471292	3	1	0.0
Ferrimonas balearica	44012	species	4279159	1	1	0.0
Sulfurospirillum barnesii	44674	species	2510109	5	0	0.0
Pseudomonas fulva	47880	species	4920769	1	0	0.0
Pseudomonas oryzihabitans	47885	species	4834356	1	1	0.0
Serratia fonticola	47917	species	12326310	5	0	3.4655e-29
Wigglesworthia glossinidia	51229	species	711269	2	0	0.0
Pseudoalteromonas	53246	genus	0	1	0	0.0
Pantoea	53335	genus	0	227	0	0.0
Hyphomicrobium denitrificans	53399	species	3723828	1	1	0.0
Raoultella ornithinolytica	54291	species	5460097	146	9	4.36301e-25
Pelagibacterales	54526	order	0	1	0	0.0
Salmonella bongori	54736	species	4542714	371	24	2.2311e-06
Pectobacterium wasabiae	55208	species	5063892	3	0	0.0
Vibrio anguillarum	55601	species	4181255	1	0	0.0
Enterobacteria phage SfV	55884	species	37074	230	12	1.15675e-15
Mycoplasma suis	57372	species	725850	1	0	0.0
Moritella	58050	genus	0	1	0	0.0
Alcanivorax	59753	genus	0	76	0	0.0
Shewanella violacea	60217	species	4962103	1	1	0.0
Desulfobacca acetoxidans	60893	species	3282536	2	0	0.0
Enterobacter asburiae	61645	species	8229534	329	34	7.95327e-06
Pluralibacter gergoviae	61647	species	5489680	102	1	5.12936e-25
Kluyvera intermedia	61648	species	6166452	178	30	2.89239e-06
Shewanella baltica	62322	species	5379488	3	2	0.0
Sodalis glossinidius	63612	species	4292502	1	0	0.0
Sulfurospirillum deleyianum	65553	species	2306351	5	0	0.0
Pseudomonas knackmussii	65741	species	6162905	2	0	0.0
Wolbachia sp. wRi	66084	species	1445873	1	0	0.0
Shigella phage SfII	66284	species	41475	1460	77	0
Sulfurospirillum multivorans	66821	species	3175729	6	1	0.0
Edwardsiella ictaluri	67780	species	3812301	13	0	0.0
Citrobacter rodentium	67825	species	5444283	924	16	1.51516e-23
Shewanella oneidensis	70863	species	5131424	1	0	0.0
Shewanella pealeana	70864	species	5174581	1	1	0.0
Alteromonadaceae	72275	family	0	1	0	0.0
Mannheimia	75984	genus	0	2	0	0.0
Mannheimia haemolytica	75985	species	2934797	1	1	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	1	0	0.0
Wolbachia endosymbiont of Onchocerca volvulus	77551	species	960618	1	0	0.0
Erwinia pyrifoliae	79967	species	4072846	4	2	2.19238e-06
Burkholderiales	80840	order	0	181	0	0.0
Moritella viscosa	80854	species	5093989	1	1	0.0
Pragia fontium	82985	species	4094629	2	2	0.0
Serratia plymuthica	82996	species	5457059	19	3	0.0
Leclercia adecarboxylata	83655	species	4803917	76	4	6.53979e-25
Clostridium aceticum	84022	species	4207037	3	1	0.0
Clostridium autoethanogenum	84023	species	8704651	1	0	0.0
Hippea maritima	84405	species	1694430	1	0	0.0
Lysobacter antibioticus	84531	species	11681564	1	0	0.0
Sodalis	84565	genus	0	1	0	0.0
Taylorella asinigenitalis	84590	species	1638559	1	0	0.0
Desulfotalea psychrophila	84980	species	3659634	1	1	0.0
Mannheimia varigena	85404	species	2249726	4	3	0.0
Achromobacter xylosoxidans	85698	species	6767796	57	0	0.0
Bacillus weihenstephanensis	86662	species	5740546	21	0	4.37023e-50
Glaciecola	89404	genus	0	1	0	0.0
Pandoraea	93217	genus	0	2	0	0.0
Burkholderia cenocepacia	95486	species	10245346	1	1	0.0
Legionella fallonii	96230	species	4434890	1	0	0.0
Chloroherpeton thalassium	100716	species	3293456	1	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	1	0	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	4	0	0.0
Enterobacteria phage phiP27	103807	species	42575	96	2	3.13183e-18
Cupriavidus metallidurans	119219	species	6913352	2	2	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	1	1	0.0
Pectobacterium	122277	genus	0	29	0	0.0
Nitrosococcus halophilus	133539	species	4145260	1	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	13	2	0.0
Ureaplasma parvum	134821	species	743562	1	0	0.0
Piscirickettsiaceae	135616	family	0	1	0	0.0
Weissella cibaria	137591	species	2581981	2	1	0.0
Nitrosomonas sp. AL212	153948	species	3337023	6	6	0.0
Cellvibrio japonicus	155077	species	4576573	1	0	0.0
Salmonella phage HK620	155148	species	38297	9	0	0.0
[Mannheimia] succiniciproducens	157673	species	2314078	1	1	0.0
Pseudomonas parafulva	157782	species	5087619	4	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	1	0	0.0
Chromohalobacter salexigens	158080	species	3696649	1	0	0.0
Hahella chejuensis	158327	species	7215267	2	2	0.0
Cedecea neteri	158822	species	23867322	78	5	8.6638e-31
Pseudoalteromonas phenolica	161398	species	4868993	1	0	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	1	0	0.0
Salinispora tropica	168695	species	5183331	1	0	0.0
Thermodesulfatator indicus	171695	species	2322224	2	0	0.0
Erwinia billingiae	182337	species	5372268	8	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	18	5	0.0
Lambdalikevirus	186765	genus	0	79	0	0.0
P22likevirus	186794	genus	0	12	0	0.0
Thermoanaerobacteraceae	186814	family	0	1	0	0.0
Lactobacillales	186826	order	0	1	0	0.0
Acidaminococcus intestini	187327	species	2487765	1	0	0.0
Vibrio coralliilyticus	190893	species	11770618	1	1	0.0
Deferribacterales	191393	order	0	1	0	0.0
Corynebacterium atypicum	191610	species	2359448	1	1	0.0
Stx2 converting phage II	194949	leaf	62706	1	0	0.0
Enterobacteria phage BP-4795	196242	species	57930	7	0	1.5923e-19
Actinoplanes friuliensis	196914	species	9376071	1	0	0.0
Flavobacteriales	200644	order	0	1	0	0.0
Candidatus Blochmannia	203804	genus	0	10	0	0.0
Candidatus Blochmannia floridanus	203907	species	705557	6	0	0.0
Dickeya	204037	genus	0	2	0	0.0
Dickeya dadantii	204038	species	4870598	13	0	4.16878e-26
Dickeya zeae	204042	species	4532364	5	0	0.0
Nitrosomonadaceae	206379	family	0	2	0	0.0
Escherichia albertii	208962	species	4679521	11680	276	4.39655e-05
Erwinia sp. Ejp617	215689	species	3957675	49	33	1.80602e-05
Kinetoplastibacterium blastocrithidii	233181	species	820033	1	1	0.0
Klebsiella variicola	244366	species	10894097	145	8	8.17546e-07
Wolbachia endosymbiont of Cimex lectularius	246273	species	1250060	1	0	0.0
Candidatus Blochmannia vafer	251535	species	722585	4	0	0.0
Candidatus Blochmannia chromaiodes	251542	species	791219	4	0	0.0
Chlorobaculum	256319	genus	0	1	0	0.0
Arthrobacter arilaitensis	256701	species	3918308	1	0	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	1	0	2.64831e-19
Agarivorans	261825	genus	0	1	0	0.0
Yersinia aleksiciae	263819	species	4000307	5	1	0.0
Methylomicrobium alcaliphilum	271065	species	4796711	1	1	0.0
Chlorobaculum parvum	274539	species	2289249	1	0	0.0
Photorhabdus asymbiotica	291112	species	5094138	5	0	0.0
Croceibacter atlanticus	313588	species	2952962	1	1	0.0
Alteromonas mediterranea	314275	species	4576285	8	8	0.0
Methylobacterium oryzae	334852	species	6286629	1	1	0.0
Erwinia tasmaniensis	338565	species	4067864	4	2	0.0
Salmonella phage epsilon34	348058	species	43016	1	0	0.0
Xenorhabdus doucetiae	351671	species	4203651	1	0	0.0
Sulfurospirillum cavolei	366522	species	2698323	5	1	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	19	0	0.0
Cyanobacterium aponinum	379064	species	4176973	1	1	0.0
Stx2-converting phage 86	379329	species	60238	9	0	2.71194e-27
Algoriphagus machipongonensis	388413	species	4787724	1	1	0.0
Ehrlichia sp. HF	391036	species	1148904	2	0	0.0
Enterobacter sp. 638	399742	species	4676461	43	4	1.90986e-06
Shewanella piezotolerans	404011	species	5396476	1	1	0.0
Burkholderia rhizoxinica	412963	species	3750138	5	5	0.0
Cronobacter	413496	genus	0	54	0	0.0
Cronobacter dublinensis	413497	species	4628405	7	1	8.53665e-26
Cronobacter muytjensii	413501	species	4364114	28	0	8.08865e-25
Cronobacter turicensis	413502	species	4599092	16	0	4.78418e-26
Cronobacter malonaticus	413503	species	4473761	16	0	7.42145e-26
Enterobacteria phage cdtI	414970	species	47021	150	0	2.72163e-15
Staphylococcus phage phi2958PVL	430796	species	47342	1	0	0.0
Enterobacteria phage HK106	432198	species	41468	30	2	5.66778e-20
Enterobacteria phage HK542	432200	species	38964	7	0	7.67608e-29
Enterobacteria phage HK544	432201	species	40155	36	0	1.90716e-17
Desulfarculus baarsii	453230	species	3655731	1	0	0.0
Pantoea vagans	470934	species	4888338	8	2	0.0
Nitrosococcus watsonii	473531	species	3373286	1	0	0.0
Bibersteinia	476528	genus	0	13	0	0.0
Pelosinus sp. UFO1	484770	species	5115410	1	1	0.0
Serratia sp. SCBI	488142	species	5101896	15	10	0.0
Enterobacteria phage Min27	489779	leaf	63395	130	0	1.50113e-18
Bacillus methylotrophicus	492670	species	5027957	2	2	0.0
Oceanimonas sp. GK1	511062	species	3527244	1	0	0.0
Cronobacter universalis	535744	species	4436873	10	0	6.33535e-26
Stx2-converting phage 1717	563769	species	62147	155	5	1.24904e-15
Enterobacteria phage YYZ-2008	564886	species	54896	99	6	2.49748e-19
Photorhabdus temperata	574560	species	5147098	6	1	1.85456e-26
Alteromonas australica	589873	species	8766305	3	3	0.0
Ignavibacterium album	591197	species	3658997	1	1	0.0
Pantoea sp. At-9b	592316	species	6312783	8	1	4.65213e-25
Escherichia phage D108	665033	species	37235	57	0	1.31783e-18
Phycisphaera	666508	genus	0	1	0	0.0
Geobacillus sp. C56-T3	691437	species	3650813	1	0	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	543	53	4.77598e-05
Rahnella sp. Y9602	741091	species	5614252	15	1	0.0
Methylophaga nitratireducenticrescens	754476	species	3137191	2	0	0.0
Serratia sp. AS12	768490	species	5443009	13	2	3.27743e-06
Serratia sp. AS13	768493	species	5442549	11	0	0.0
Stx2 converting phage vB_EcoP_24B	866553	leaf	57677	63	0	2.12348e-20
Plautia stali symbiont	891974	species	4092852	12	7	5.5448e-26
Escherichia phage HK75	906668	species	36661	4	0	2.0878e-18
Sandaracinus amylolyticus	927083	species	10327335	2	1	0.0
Enterobacteria phage VT2phi_272	936054	species	65955	13	0	5.8288e-23
Mycoplasma parvum	984991	species	564395	1	0	0.0
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	1	1	0.0
Pantoea rwandensis	1076550	species	4327607	5	0	0.0
Enterobacteria phage IME10	1090133	species	39646	352	0	4.52271e-15
Escherichia phage TL-2011b	1124654	species	44784	285	15	1.42718e-16
Salmonella phage SPN9CC	1127357	species	40128	33	1	5.32748e-23
Klebsiella michiganensis	1134687	species	5107633	36	6	5.40266e-26
Enterobacteria phage HK140	1147143	species	40710	31	1	4.39221e-16
Enterobacteria phage HK446	1147145	species	39026	4	0	1.35876e-18
Enterobacteria phage HK633	1147147	species	41528	4	0	7.02947e-19
Enterobacteria phage HK629	1147148	species	47288	39	0	1.0738e-17
Enterobacteria phage mEp043 c-1	1147149	species	42780	37	0	5.42711e-18
Enterobacteria phage mEp237	1147151	species	44375	7	0	2.43156e-19
Enterobacteria phage mEp460	1147152	species	44510	179	8	0.00254699
Enterobacteria phage mEpX2	1147154	species	38759	4	0	1.42473e-18
Enterobacterial phage mEp213	1147156	species	44120	4	0	1.18958e-19
Enterobacterial phage mEp234	1147157	species	39578	134	4	0.000262343
Kosakonia sacchari	1158459	species	4902024	75	3	1.8203e-06
Cronobacter condimenti	1163710	species	4499482	16	0	2.68998e-25
Pectobacterium sp. SCC3193	1166016	species	5164411	3	0	0.0
Enterobacter sp. R4-368	1166130	species	5155034	57	2	3.9326e-25
Salmonella phage vB_SosS_Oslo	1168549	species	49116	4	0	0.0
Halomonas huangheensis	1178482	species	4757486	1	1	0.0
Gilliamella apicola	1196095	species	3139412	1	0	0.0
secondary endosymbiont of Ctenarytaina eucalypti	1199245	species	1441139	2	2	0.0
Enterobacteria phage SfI	1225789	species	38389	364	24	0.00221539
Candidatus Pantoea carbekii	1235990	species	2348022	1	1	0.0
Enterobacteria phage HX01	1237364	species	169158	1	0	0.0
Sodalis praecaptivus	1239307	species	5159425	4	1	0.0
Edwardsiella piscicida	1263550	species	3857040	3	0	0.0
Frischella perrara	1267021	species	2692351	2	1	0.0
Photobacterium gaetbulicola	1295392	species	5909413	4	4	0.0
Alcanivorax pacificus	1306787	species	4168427	1	1	0.0
Serratia sp. FS14	1327989	species	5249875	3	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	139	22	3.37824e-06
Frischella	1335631	genus	0	1	0	0.0
Shigella phage SfIV	1407493	species	39758	351	0	5.43803e-15
Candidatus Tachikawaea gelatinosa	1410383	species	708439	5	5	0.0
Pseudomonas sp. TKP	1415630	species	7012672	2	0	6.22103e-37
Streptococcus sp. VT 162	1419814	species	2045418	1	0	0.0
Candidatus Thioglobus	1427363	genus	0	1	0	0.0
Streptomyces leeuwenhoekii	1437453	species	8122491	1	1	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	487	41	3.60632e-06
Pantoea sp. PSNIH1	1484158	species	4410683	532	3	1.77142e-23
Candidatus Sodalis pierantonius	1486991	species	4513140	4	2	0.0
Enterobacteria phage Sf101	1524881	species	38742	589	6	3.31743e-14
Escherichia phage Av-05	1527519	species	120938	1	0	0.0
Enterobacter sp. E20	1560339	species	4763114	54	1	6.11771e-25
Bacillus sp. X1(2014)	1565991	species	3422674	1	1	0.0
Enterobacteria phage SfMu	1567022	species	37146	70	0	1.3138e-17
Edwardsiella sp. EA181011	1578828	species	3934167	12	0	1.51976e-25
Hoeflea sp. IMCC20628	1620421	species	5119813	1	0	0.0
Chania multitudinisentens	1639108	species	5488183	9	0	1.3637e-26
Kosmotogaceae	1643948	family	0	1	0	0.0
Salmonella phage SEN22	1647458	species	41337	9	0	7.28723e-19
Salmonella phage SEN34	1647463	species	40740	1	0	8.09519e-33
Arsenicicoccus sp. oral taxon 190	1658671	species	3525271	1	0	0.0
Escherichia phage PA2	1660365	species	63569	1	0	1.70317e-24
Escherichia phage slur07	1720500	species	167124	1	0	0.0
Isosphaeraceae	1763524	family	0	1	0	0.0
