name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Proteus mirabilis	584	species	3913216	676	1	1.82403e-42
Proteus vulgaris	585	species	3794983	673	0	3.44914e-42
Providencia stuartii	588	species	4368463	10	9	0.0
Salmonella	590	genus	0	160	0	0.0
Serratia	613	genus	0	12	0	0.0
Serratia liquefaciens	614	species	5304688	4	1	0.0
Serratia marcescens	615	species	8465231	103	1	0
Shigella	620	genus	0	16307	0	0.0
Shigella boydii	621	species	4698475	123906	1032	0.000126168
Shigella dysenteriae	622	species	4560911	101918	1479	0.000226803
Shigella flexneri	623	species	4682194	123819	914	0.000459132
Shigella sonnei	624	species	5136166	131326	700	0.000262904
Xenorhabdus nematophila	628	species	4586662	2	1	0.0
Yersinia	629	genus	0	1336	0	0.0
Yersinia enterocolitica	630	species	8483315	396	37	3.1462e-06
Yersinia intermedia	631	species	4859749	2	0	0.0
Yersinia pestis	632	species	6906928	3911	54	9.68168e-05
Yersinia pseudotuberculosis	633	species	9565781	3858	0	1.3386e-13
Edwardsiella	635	genus	0	5	0	0.0
Edwardsiella tarda	636	species	3870830	47	6	0
Aeromonas	642	genus	0	5	0	0.0
Aeromonas hydrophila	644	species	6856970	9	1	0.0
Aeromonas salmonicida	645	species	5040536	4	1	0.0
Aeromonas media	651	species	4788430	16	0	0.0
Aeromonas schubertii	652	species	4400034	2	2	0.0
Aeromonas veronii	654	species	4551783	1	1	0.0
Photobacterium	657	genus	0	1	0	0.0
Vibrio	662	genus	0	1	0	0.0
Vibrio alginolyticus	663	species	5146637	1	0	0.0
Vibrio cholerae	666	species	5494804	12	4	0.0
Vibrio parahaemolyticus	670	species	6861322	6	3	0.0
Vibrio vulnificus	672	species	6395650	2	1	0.0
Vibrio campbellii	680	species	12090206	2	1	0.0
Aggregatibacter actinomycetemcomitans	714	species	2759904	17	14	3.89525e-06
Actinobacillus suis	716	species	2501598	1	0	0.0
Actinobacillus equuli	718	species	2431533	2	0	0.0
Haemophilus influenzae	727	species	2520273	7	0	0
[Haemophilus] ducreyi	730	species	1698955	3	0	0.0
Histophilus somni	731	species	2138367	1	1	0.0
[Haemophilus] parasuis	738	species	3407980	6	1	0.0
Pasteurella multocida	747	species	2290380	1	1	0.0
Gallibacterium anatis	750	species	2694139	4	2	0.0
Porphyromonas	836	genus	0	1	0	0.0
Fusobacterium nucleatum	851	species	2948417	1	0	0.0
Dichelobacter	869	genus	0	1	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	1	1	0.0
Desulfomicrobium baculatum	899	species	3942657	1	1	0.0
Acidaminococcus fermentans	905	species	2329769	1	0	0.0
Thiomonas intermedia	926	species	3462095	1	1	0.0
Halothiobacillus neapolitanus	927	species	2582886	1	0	0.0
Ehrlichia canis	944	species	1315030	1	0	0.0
Cellulophaga lytica	979	species	3795066	1	1	0.0
Flavobacterium columnare	996	species	3242016	1	1	0.0
Saprospira grandis	1008	species	4400185	1	1	0.0
Weeksella virosa	1014	species	2272954	1	1	0.0
Allochromatium vinosum	1049	species	3669074	1	0	0.0
Rhodospirillum rubrum	1085	species	4379691	1	0	0.0
Chlorobium phaeobacteroides	1096	species	2935152	1	1	0.0
Prochlorococcus marinus	1219	species	1799150	1	1	0.0
Nitrosococcus	1227	genus	0	1	0	0.0
Piscirickettsia salmonis	1238	species	5102706	1	1	0.0
Staphylococcus	1279	genus	0	56	55	0.0
Staphylococcus aureus	1280	species	5961705	2981	2068	0.00116183
Staphylococcus carnosus	1281	species	2566424	15	0	5.57769e-54
Staphylococcus epidermidis	1282	species	2586069	695	310	0.000277888
Staphylococcus haemolyticus	1283	species	2697861	149	3	2.45876e-30
Staphylococcus hyicus	1284	species	2472129	3	1	0.0
Staphylococcus xylosus	1288	species	8411206	1311	670	1.41999e-05
Staphylococcus warneri	1292	species	2560716	497	235	6.98613e-05
Staphylococcus schleiferi	1295	species	12494798	93	22	3.14232e-40
Streptococcus suis	1307	species	2224682	1	1	0.0
Streptococcus mutans	1309	species	2024183	1	0	0.0
Streptococcus pneumoniae	1313	species	2343121	5	0	4.8252e-85
Streptococcus parasanguinis	1318	species	2162630	6	6	0.0
Streptococcus iniae	1346	species	2086959	1	0	0.0
Enterococcus	1350	genus	0	1	0	0.0
Lactococcus lactis	1358	species	2509686	7	6	0.0
Aerococcus viridans	1377	species	2199877	2	2	0.0
Bacillus anthracis	1392	species	12599825	1	1	0.0
Bacillus coagulans	1398	species	4327944	14	12	0.0
Paenibacillus polymyxa	1406	species	5923678	1	1	0.0
Bacillus pumilus	1408	species	13099766	2	1	0.0
Bacillus sp.	1409	species	4233615	1	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	1	0	0.0
Bacillus subtilis	1423	species	6139296	2	0	0.0
Bacillus thuringiensis	1428	species	8897292	2	1	0.0
Brevibacillus laterosporus	1465	species	5153859	1	1	0.0
Clostridium botulinum	1491	species	4398179	1	1	0.0
[Clostridium] sticklandii	1511	species	2715461	2	2	0.0
Clostridium tetani	1513	species	2869591	4	4	0.0
Lactobacillus buchneri	1581	species	2575738	2	1	0.0
Lactobacillus sakei	1599	species	1884661	1	0	3.59867e-83
Lactobacillus salivarius	1624	species	2142235	1	1	0.0
Listeria monocytogenes	1639	species	6394179	48	2	1.58138e-66
Corynebacterium pseudotuberculosis	1719	species	4525399	1	1	0.0
Propionibacterium propionicum	1750	species	3449360	1	0	0.0
Streptomyces ambofaciens	1889	species	8393598	1	1	0.0
Rothia dentocariosa	2047	species	2506025	1	1	0.0
Sphaerobacter thermophilus	2057	species	3993764	1	0	0.0
Mycoplasma	2093	genus	0	1	0	0.0
Mycoplasma mycoides	2102	species	1902025	1	0	0.0
Mycoplasma arthritidis	2111	species	820453	1	1	0.0
Halobacterium salinarum	2242	species	2619893	1	1	0.0
Verrucomicrobium spinosum	2736	species	8220857	1	0	0.0
Marinobacter	2742	genus	0	1	0	0.0
Halomonas	2745	genus	0	1	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	1	0	3.36839e-89
Homo sapiens	9606	species	3231297122	387	321	3.62734e-07
Enterobacteria phage Mu	10677	species	36717	19	0	2.55224e-37
Enterobacteria phage P1	10678	species	94800	83	4	1.8025e-33
Siphoviridae	10699	family	48777	1	0	0.0
Enterobacteria phage lambda	10710	species	48502	123	0	1.36019e-19
Enterobacteria phage 933W	10730	leaf	61670	106	0	8.04152e-20
Podoviridae	10744	family	64274	10	0	0.0
Lysinibacillus fusiformis	28031	species	4843789	2	2	0.0
Staphylococcus lugdunensis	28035	species	2627127	124	23	4.50454e-06
Streptococcus mitis	28037	species	2026477	2	2	0.0
Alteromonas macleodii	28108	species	4602757	1	0	0.0
Cronobacter sakazakii	28141	species	5430462	324	5	2.46307e-06
Serratia proteamaculans	28151	species	5495657	3	2	0.0
Yersinia kristensenii	28152	species	4496569	2	0	0.0
Vibrio nigripulchritudo	28173	species	6322155	2	1	0.0
Acetohalobium arabaticum	28187	species	2469596	1	1	0.0
Mycoplasma penetrans	28227	species	1358633	1	0	0.0
Thermodesulfovibrio	28261	genus	0	1	0	0.0
Komagataeibacter xylinus	28448	species	3905082	1	1	0.0
Salmonella enterica	28901	species	6059287	8251	516	1.36528e-05
Thermoanaerobacter brockii	29323	species	2344824	1	0	0.0
Cellulosilyticum lentocellum	29360	species	4714237	1	0	0.0
Staphylococcus saprophyticus	29385	species	2577899	96215	94782	0.187983
Staphylococcus capitis	29388	species	2503265	12	0	2.25726e-41
Legionella oakridgensis	29423	species	2773209	1	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	5	0	2.62704e-55
Yersinia aldovae	29483	species	4471090	12	0	0.0
Yersinia frederiksenii	29484	species	4550894	8	5	0.0
Yersinia ruckeri	29486	species	7304941	28	4	1.73179e-06
Vibrio furnissii	29494	species	4916408	5	0	0
Vibrio tubiashii	29498	species	5540337	1	0	0.0
Taylorella equigenitalis	29575	species	1713991	1	1	0.0
Amycolatopsis orientalis	31958	species	8982090	1	1	0.0
Burkholderia	32008	genus	0	1	0	0.0
synthetic construct	32630	species	23845229	3587	250	2.61575e-05
Acidithiobacillus caldus	33059	species	3112322	1	1	0.0
Geobacillus thermodenitrificans	33940	species	3608012	1	0	0.0
Melissococcus plutonius	33970	species	2045253	1	0	6.46316e-84
Candidatus Liberibacter asiaticus	34021	species	1229983	1	1	0.0
Rahnella	34037	genus	0	2	0	0.0
Rahnella aquatilis	34038	species	5656799	17	2	5.32949e-52
Citrobacter amalonaticus	35703	species	5875351	530	11	3.48939e-06
Ehrlichia muris	35795	species	1196717	1	0	0.0
Enterobacteria phage HK97	37554	species	39732	19	0	5.15726e-25
Acinetobacter johnsonii	40214	species	4081329	1	1	0.0
Aliivibrio salmonicida	40269	species	4655660	1	1	0.0
Stenotrophomonas maltophilia	40324	species	6512435	2	2	0.0
Xenorhabdus bovienii	40576	species	4523083	4	1	0.0
Xenorhabdus poinarii	40577	species	3659523	5	0	0.0
Ammonifex degensii	42838	species	2157067	1	1	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	0	0.0
Tolumonas	43947	genus	0	1	0	0.0
Tolumonas auensis	43948	species	3471292	1	1	0.0
Ferrimonas balearica	44012	species	4279159	2	1	0.0
Sulfurospirillum barnesii	44674	species	2510109	6	0	0.0
Staphylococcus pasteuri	45972	species	2559946	146	112	4.2024e-06
Spiroplasma kunkelii	47834	species	1514561	9	7	0.0
Serratia fonticola	47917	species	12326310	6	0	0.0
Tetragenococcus halophilus	51669	species	2562720	82	3	0
Prevotella dentalis	52227	species	3350206	3	2	0.0
Pseudoalteromonas	53246	genus	0	1	0	0.0
Pantoea	53335	genus	0	5	0	0.0
Raoultella ornithinolytica	54291	species	5460097	185	10	1.47168e-49
Salmonella bongori	54736	species	4542714	473	22	3.58891e-22
Spirochaeta smaragdinae	55206	species	4653970	1	1	0.0
Pectobacterium wasabiae	55208	species	5063892	5	0	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	1	1	0.0
Shewanella frigidimarina	56812	species	4845257	2	2	0.0
Mycoplasma suis	57372	species	725850	1	0	0.0
Colwellia sp. MT41	58049	species	4337945	1	1	0.0
Cellulophaga algicola	59600	species	4888353	1	0	0.0
Enterobacter asburiae	61645	species	8229534	5830	501	0.00183453
Pluralibacter gergoviae	61647	species	5489680	123	4	5.18176e-50
Kluyvera intermedia	61648	species	6166452	221	39	1.15208e-50
Shewanella baltica	62322	species	5379488	6	3	0.0
Sodalis glossinidius	63612	species	4292502	8	0	0
Desulfurobacterium thermolithotrophum	64160	species	1541968	1	0	0.0
Sulfurospirillum deleyianum	65553	species	2306351	6	0	0.0
Sulfurospirillum multivorans	66821	species	3175729	7	1	0.0
Edwardsiella ictaluri	67780	species	3812301	13	0	2.82415e-06
Citrobacter rodentium	67825	species	5444283	975	36	3.68094e-13
Macrococcus caseolyticus	69966	species	2219737	2	0	0.0
Thiocystis violascens	73141	species	5017071	3	0	0.0
Thermaerobacter marianensis	73919	species	2844696	1	0	0.0
Mannheimia haemolytica	75985	species	2934797	1	1	0.0
Cellulophaga baltica	76594	species	4597822	1	0	0.0
Pseudomonas monteilii	76759	species	5553188	1	0	0.0
Solibacillus silvestris	76853	species	3984229	1	1	0.0
Erwinia pyrifoliae	79967	species	4072846	14	1	3.89557e-49
Moritella viscosa	80854	species	5093989	1	0	0.0
Hyphomonas neptunium	81032	species	3705021	1	0	0.0
Cupriavidus gilardii	82541	species	5578743	1	0	0.0
Pragia fontium	82985	species	4094629	2	2	0.0
Serratia plymuthica	82996	species	5457059	17	6	2.65482e-06
gamma proteobacterium HdN1	83406	species	4587455	2	1	0.0
Leclercia adecarboxylata	83655	species	4803917	60	4	4.23355e-50
Clostridium aceticum	84022	species	4207037	1	0	0.0
Hippea maritima	84405	species	1694430	1	0	0.0
Lysobacter antibioticus	84531	species	11681564	5	1	0.0
Sodalis	84565	genus	0	1	0	0.0
Mannheimia varigena	85404	species	2249726	7	4	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	1	0	0.0
[Brevibacterium] flavum	92706	species	3338699	1	1	0.0
Shewanella sp. ANA-3	94122	species	5251146	1	0	0.0
Legionella fallonii	96230	species	4434890	1	0	0.0
Enterobacteria phage VT2-Sakai	97081	leaf	60942	1	0	0.0
Halobacteriovorax marinus	97084	species	3437906	1	0	0.0
Enterobacteria phage ES18	101570	species	46900	3	0	0.0
Cupriavidus necator	106590	species	7948767	1	0	0.0
Rickettsia monacensis	109232	species	1353450	1	0	0.0
Marinomonas mediterranea	119864	species	4684316	1	0	0.0
Pectobacterium	122277	genus	0	29	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	2	0	0.0
[Mannheimia] succiniciproducens	157673	species	2314078	1	0	0.0
Pseudomonas parafulva	157782	species	5087619	2	0	0.0
Hahella chejuensis	158327	species	7215267	7	7	0.0
Cedecea neteri	158822	species	23867322	79	12	4.5054e-07
Sphingomonas wittichii	160791	species	5915246	1	0	0.0
Pseudoalteromonas phenolica	161398	species	4868993	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	1	1	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	2	2	0.0
Laribacter hongkongensis	168471	species	3169329	1	1	0.0
Erwinia billingiae	182337	species	5372268	7	0	2.07801e-52
Candidatus Baumannia cicadellinicola	186490	species	1040878	4	1	0.0
Lambdalikevirus	186765	genus	0	91	0	0.0
Mulikevirus	186777	genus	0	3	0	0.0
P22likevirus	186794	genus	0	13	0	0.0
Acidaminococcus intestini	187327	species	2487765	1	0	0.0
Thalassolituus oleivorans	187493	species	3842190	1	1	0.0
Vibrio coralliilyticus	190893	species	11770618	3	1	0.0
Conexibacter woesei	191495	species	6359369	1	1	0.0
Escherichia Stx1 converting phage	194948	leaf	59866	3	0	7.16675e-26
Stx2 converting phage II	194949	leaf	62706	4	0	2.97304e-26
Synechococcus sp. PCC 6312	195253	species	3720499	1	0	0.0
Enterobacteria phage BP-4795	196242	species	57930	218	0	4.35714e-18
Pseudomonas trivialis	200450	species	6452803	2	0	0.0
Dickeya	204037	genus	0	4	0	0.0
Dickeya dadantii	204038	species	4870598	48	2	9.52404e-50
Dickeya zeae	204042	species	4532364	67	0	7.94869e-49
Alkaliphilus metalliredigens	208226	species	4929566	1	1	0.0
Escherichia albertii	208962	species	4679521	20674	409	8.25672e-05
Erwinia sp. Ejp617	215689	species	3957675	50	34	6.90098e-06
Thermodesulfobium	227388	genus	0	1	0	0.0
Thermovibrio ammonificans	228745	species	1759526	1	0	0.0
Candidatus Midichloria mitochondrii	234827	species	1183732	2	1	0.0
Pseudoalteromonas sp. SM9913	234831	species	4037671	1	1	0.0
Klebsiella variicola	244366	species	10894097	251	10	1.29668e-06
Staphylococcus equorum	246432	species	2822193	632	63	7.48059e-35
Pseudomonas syringae group genomosp. 3	251701	species	6538260	1	0	0.0
Chlorobaculum	256319	genus	0	1	0	0.0
Nitrosomonas sp. Is79A3	261292	species	3783444	1	0	0.0
Agarivorans	261825	genus	0	1	0	0.0
Yersinia aleksiciae	263819	species	4000307	5	0	0.0
Staphylococcus pseudintermedius	283734	species	2653018	80	54	4.05461e-06
Jannaschia sp. CCS1	290400	species	4404049	1	1	0.0
Photorhabdus asymbiotica	291112	species	5094138	12	8	0.0
Alteromonas mediterranea	314275	species	4576285	4	3	0.0
Psychromonas sp. CNPT3	314282	species	3052410	1	1	0.0
Pseudoxanthomonas suwonensis	314722	species	3655384	2	0	0.0
Psychrobacter arcticus	334543	species	2650701	1	0	0.0
Erwinia tasmaniensis	338565	species	4067864	5	1	0.0
Xenorhabdus doucetiae	351671	species	4203651	6	5	0.0
Psychromonas ingrahamii	357794	species	4559598	1	1	0.0
Verminephrobacter eiseniae	364317	species	5597943	1	1	0.0
Sulfurospirillum cavolei	366522	species	2698323	7	2	0.0
Yersinia similis	367190	species	4964409	3	2	0.0
Rivularia sp. PCC 7116	373994	species	8728773	1	0	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	166	0	0.0
Stx2-converting phage 86	379329	species	60238	65	1	3.34747e-33
Algoriphagus machipongonensis	388413	species	4787724	1	0	0.0
Sphingomonas sanxanigenens	397260	species	6580298	1	0	0.0
Enterobacter sp. 638	399742	species	4676461	45	6	1.53641e-48
Burkholderia rhizoxinica	412963	species	3750138	2	2	0.0
Cronobacter	413496	genus	0	91	0	0.0
Cronobacter dublinensis	413497	species	4628405	12	0	2.67783e-17
Cronobacter muytjensii	413501	species	4364114	37	1	2.392e-15
Cronobacter turicensis	413502	species	4599092	36	1	5.01407e-06
Cronobacter malonaticus	413503	species	4473761	21	1	3.99717e-16
Enterobacteria phage cdtI	414970	species	47021	1069	0	1.23624e-11
Staphylococcus phage phi2958PVL	430796	species	47342	1	0	0.0
Enterobacteria phage HK106	432198	species	41468	24	0	2.17039e-38
Enterobacteria phage HK542	432200	species	38964	8	0	6.84767e-44
Enterobacteria phage HK544	432201	species	40155	11	0	1.12249e-42
Acetobacter senegalensis	446692	species	3969909	1	0	0.0
Pantoea vagans	470934	species	4888338	6	0	5.959e-22
Serratia sp. SCBI	488142	species	5101896	11	0	0
Burkholderia contaminans	488447	species	8509249	1	0	0.0
Enterobacteria phage Min27	489779	leaf	63395	26	0	1.61246e-23
Bacillus methylotrophicus	492670	species	5027957	3	1	0.0
Thermoanaerobacter pseudethanolicus	496866	species	2362816	1	0	0.0
Campylobacter subantarcticus	497724	species	1817765	1	1	0.0
Cronobacter universalis	535744	species	4436873	30	2	8.44156e-16
Stx2-converting phage 1717	563769	species	62147	291	1	0.000457693
Enterobacteria phage YYZ-2008	564886	species	54896	179	1	4.32902e-24
Luteipulveratus mongoliensis	571913	species	5420910	1	1	0.0
Photorhabdus temperata	574560	species	5147098	8	3	0.0
Bacillus cytotoxicus	580165	species	4094159	1	0	0.0
Alteromonas australica	589873	species	8766305	4	4	0.0
Pantoea sp. At-9b	592316	species	6312783	15	0	3.09136e-53
Bifidobacterium kashiwanohense	630129	species	2354106	1	1	0.0
Burkholderia sp. CCGE1002	640511	species	7884858	1	1	0.0
Francisella noatunensis	657445	species	2229531	1	1	0.0
Escherichia phage D108	665033	species	37235	42	0	4.42755e-33
Agarivorans gilvus	680279	species	4416600	1	0	0.0
Cafeteria roenbergensis virus BV-PW1	693272	leaf	617453	1	1	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	638	21	6.78605e-06
Basfia	697331	genus	0	1	0	0.0
Rahnella sp. Y9602	741091	species	5614252	24	0	6.24078e-52
Sphingomonas sp. MM-1	745310	species	4633613	1	0	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	1	0	0.0
Methylophaga nitratireducenticrescens	754476	species	3137191	6	0	9.86205e-23
Weissella ceti	759620	species	4135763	3	1	2.5994e-06
Serratia sp. AS12	768490	species	5443009	8	2	1.97721e-06
Serratia sp. AS13	768493	species	5442549	2	0	0.0
Stx2 converting phage vB_EcoP_24B	866553	leaf	57677	26	0	9.23888e-23
Peptoniphilus sp. 1-1	875453	species	1601846	1	1	0.0
Plautia stali symbiont	891974	species	4092852	16	14	0.0
Sandaracinus amylolyticus	927083	species	10327335	1	1	0.0
Enterobacteria phage VT2phi_272	936054	species	65955	22	3	4.27134e-45
Marinomonas posidonica	936476	species	3899940	2	2	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	1	1	0.0
Mycoplasma parvum	984991	species	564395	1	0	0.0
Staphylococcus argenteus	985002	species	2787638	59	1	0.0
Staphylococcus agnetis	985762	species	2503399	9	4	1.00347e-36
Candidatus Moranella endobia	1048758	species	538248	10	1	2.01887e-05
Pantoea rwandensis	1076550	species	4327607	11	0	7.5127e-50
Enterobacteria phage IME10	1090133	species	39646	1	0	0.0
Vibrio sp. EJY3	1116375	species	5452646	1	0	0.0
Magnetococcus marinus	1124597	species	4719581	1	1	0.0
Escherichia phage TL-2011b	1124654	species	44784	79	1	2.26543e-28
Salmonella phage SPN9CC	1127357	species	40128	3	0	0.0
Bacillus sp. JS	1127744	species	4120406	1	0	0.0
Melioribacter roseus	1134405	species	3300414	2	0	0.0
Klebsiella michiganensis	1134687	species	5107633	43	14	1.17357e-49
Lysinibacillus varians	1145276	species	4662822	3	3	0.0
Enterobacteria phage HK140	1147143	species	40710	156	1	1.7405e-17
Enterobacteria phage HK446	1147145	species	39026	11	0	1.86263e-24
Enterobacteria phage HK630	1147146	species	47090	35	0	7.02279e-24
Enterobacteria phage HK633	1147147	species	41528	1	0	0.0
Enterobacteria phage HK629	1147148	species	47288	34	0	2.7072e-24
Enterobacteria phage mEp043 c-1	1147149	species	42780	4	0	2.11368e-26
Enterobacteria phage mEp460	1147152	species	44510	692	0	0
Enterobacteria phage mEpX2	1147154	species	38759	17	0	1.756e-24
Enterobacterial phage mEp213	1147156	species	44120	9	1	4.45687e-27
Enterobacterial phage mEp234	1147157	species	39578	11	0	4.69935e-25
Kosakonia sacchari	1158459	species	4902024	67	8	2.79283e-06
Cronobacter condimenti	1163710	species	4499482	30	2	6.06915e-16
Pectobacterium sp. SCC3193	1166016	species	5164411	4	0	0.0
Enterobacter sp. R4-368	1166130	species	5155034	80	4	1.25116e-16
Salmonella phage vB_SemP_Emek	1168548	species	39783	1	0	0.0
Salmonella phage vB_SosS_Oslo	1168549	species	49116	15	0	4.7829e-46
Halomonas huangheensis	1178482	species	4757486	1	1	0.0
Gilliamella apicola	1196095	species	3139412	3	1	0.0
secondary endosymbiont of Ctenarytaina eucalypti	1199245	species	1441139	1	1	0.0
Celeribacter indicus	1208324	species	4969388	1	1	0.0
Enterobacteria phage SfI	1225789	species	38389	111	0	7.38487e-24
Candidatus Pantoea carbekii	1235990	species	2348022	8	6	0.0
Sodalis praecaptivus	1239307	species	5159425	3	1	0.0
Edwardsiella piscicida	1263550	species	3857040	3	0	0
Frischella perrara	1267021	species	2692351	2	0	0.0
Magnetospira sp. QH-2	1288970	species	4052370	1	1	0.0
Photobacterium gaetbulicola	1295392	species	5909413	8	2	0.0
bacterium L21-Spi-D4	1307839	species	4812386	1	1	0.0
Serratia sp. FS14	1327989	species	5249875	1	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	196	32	4.83509e-06
Frischella	1335631	genus	0	1	0	0.0
Pseudoalteromonas sp. OCN003	1348114	species	4815987	1	0	0.0
Bradyrhizobium diazoefficiens	1355477	species	9790492	2	2	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	4	4	0.0
Gloeobacter kilaueensis	1416614	species	4724791	1	1	0.0
Jeotgalicoccus sp. 13MG44_air	1461582	species	2191063	2	1	0.0
Basilea psittacipulmonis	1472345	species	1959069	1	0	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	50	4	1.64273e-50
Pantoea sp. PSNIH1	1484158	species	4410683	56	0	1.10142e-50
Candidatus Sodalis pierantonius	1486991	species	4513140	4	2	0.0
Shigella phage POCJ13	1498227	species	62699	3	0	1.1054e-50
Pseudomonas sp. Os17	1500686	species	6885464	1	1	0.0
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	species	749321	2	2	0.0
Jeotgalibacillus sp. D5	1508404	species	4119509	1	1	0.0
Enterobacteria phage Sf101	1524881	species	38742	30	0	2.27455e-32
Escherichia phage Av-05	1527519	species	120938	3	0	0.0
Enterobacter sp. E20	1560339	species	4763114	48	1	3.5788e-49
Enterobacteria phage P88	1567486	species	35814	20	0	1.3291e-39
Bacillus sp. YP1	1574141	species	4153566	1	0	0.0
Edwardsiella sp. EA181011	1578828	species	3934167	8	0	1.09236e-10
Fusobacterium hwasookii	1583098	species	2496436	1	0	0.0
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	1	1	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	4	3	0.0
Bacillus sp. LM 4-2	1628753	species	4069266	1	0	0.0
Chania multitudinisentens	1639108	species	5488183	6	0	4.37395e-52
Salmonella phage SEN22	1647458	species	41337	684	0	0
Salmonella phage SEN34	1647463	species	40740	1	0	0.0
Methylophilus sp. TWE2	1662285	species	3079044	1	1	0.0
Shigella phage Ss-VASD	1675531	species	62851	1	0	1.05084e-50
Staphylococcus phage SPbeta-like	1732063	species	127726	9	0	1.68074e-14
